"","Simulated_a","Simulated_c","Estimated_a","Estimated_c","Difference"
"70",0.21,0.13,0.37319,0,-0.37319
"71",0.21,0.13,0,0.36082,0.36082
"72",0.21,0.13,0,0.16665,0.16665
"73",0.21,0.13,0.11548,0.26734,0.15186
"74",0.21,0.13,0,0.24963,0.24963
"75",0.21,0.13,0.11773,0,-0.11773
"76",0.21,0.13,0.20393,0.00757,-0.19636
"77",0.21,0.13,0.01159,0.2318,0.22021
"78",0.21,0.13,0.04923,0.26896,0.21974
"79",0.21,0.13,0,0.25036,0.25036
"80",0.21,0.13,0.42038,0,-0.42038
"81",0.21,0.13,0.33033,0,-0.33033
"82",0.21,0.13,0.32552,0.00639,-0.31912
"83",0.21,0.13,0.09761,0.11211,0.0145
"84",0.21,0.13,0,0.33385,0.33385
"85",0.21,0.13,0,0.28063,0.28063
"86",0.21,0.13,0.43408,0,-0.43408
"87",0.21,0.13,0,0.28953,0.28953
"88",0.21,0.13,0,0.3281,0.3281
"89",0.21,0.13,0.354,0,-0.354
"90",0.21,0.13,0.23527,0.10012,-0.13515
"91",0.21,0.13,0.37265,0.00566,-0.36699
"92",0.21,0.13,0,0.25497,0.25497
"93",0.21,0.13,0.09402,0.17112,0.0771
"94",0.21,0.13,0,0.30326,0.30326
"95",0.21,0.13,0.28704,0.11162,-0.17542
"96",0.21,0.13,0.01181,0.18337,0.17156
"97",0.21,0.13,0.41982,0,-0.41982
"98",0.21,0.13,0.4509,0,-0.4509
"99",0.21,0.13,0.23777,0.27387,0.0361
"100",0.21,0.13,0.18669,0.1473,-0.0394
"101",0.21,0.13,0.12468,0.15462,0.02994
"102",0.21,0.13,0.32466,0.1237,-0.20096
"103",0.21,0.13,0.53946,0,-0.53946
"104",0.21,0.13,0,0.39875,0.39875
"105",0.21,0.13,0.45739,0,-0.45739
"106",0.21,0.13,0.33576,0,-0.33576
"107",0.21,0.13,0.26032,0,-0.26032
"108",0.21,0.13,0.56837,0,-0.56837
"109",0.21,0.13,0,0.21548,0.21548
"110",0.21,0.13,0,0.32649,0.32649
"111",0.21,0.13,0.19357,0.14639,-0.04718
"112",0.21,0.13,0.12729,0.15205,0.02476
"113",0.21,0.13,0.29349,0.07356,-0.21994
"114",0.21,0.13,0,0.43862,0.43862
"115",0.21,0.13,0,0.26687,0.26687
"116",0.21,0.13,0.1357,0,-0.1357
"117",0.21,0.13,0,0.30174,0.30174
"118",0.21,0.13,0.29445,0,-0.29445
"119",0.21,0.13,0.12606,0.30523,0.17917
"120",0.21,0.13,0.41257,0,-0.41257
"121",0.21,0.13,0.26217,0.1138,-0.14838
"122",0.21,0.13,0.37112,0.09559,-0.27553
"123",0.21,0.13,0,0.28139,0.28139
"124",0.21,0.13,0.16629,0,-0.16629
"125",0.21,0.13,0.01978,0.22835,0.20858
"126",0.21,0.13,0.28551,0,-0.28551
"127",0.21,0.13,0.25936,0.07497,-0.18439
"128",0.21,0.13,0,0.23899,0.23899
"129",0.21,0.13,0,0.32417,0.32417
"130",0.21,0.13,0.44131,0.00024,-0.44107
"131",0.21,0.13,0.23979,0.06504,-0.17475
"132",0.21,0.13,0.17801,0.17284,-0.00518
"133",0.21,0.13,0.34922,0,-0.34922
"134",0.21,0.13,0,0.18659,0.18659
"135",0.21,0.13,0.28088,0.13025,-0.15063
"136",0.21,0.13,0.33659,0,-0.33659
"137",0.21,0.13,0.35642,0.00711,-0.34931
"138",0.21,0.13,0.1667,0,-0.1667
"139",0.21,0.13,0.50652,0.01329,-0.49323
"140",0.21,0.13,0,0.21069,0.21069
"141",0.21,0.13,0.20387,0,-0.20387
"142",0.21,0.13,0.29666,0,-0.29666
"143",0.21,0.13,0.41334,0,-0.41334
"144",0.21,0.13,0,0.16407,0.16407
"145",0.21,0.13,0.20036,0,-0.20036
"146",0.21,0.13,0.13142,0.34658,0.21516
"147",0.21,0.13,0.55976,0,-0.55976
"148",0.21,0.13,0.41848,0,-0.41848
"149",0.21,0.13,0.30247,0,-0.30247
"150",0.21,0.13,0.04591,0.32685,0.28093
"151",0.21,0.13,0.40309,0.00352,-0.39957
"152",0.21,0.13,0,0.27142,0.27142
"153",0.21,0.13,0.4365,0.05225,-0.38425
"154",0.21,0.13,0.16275,0.29969,0.13694
"155",0.21,0.13,0,0.24677,0.24677
"156",0.21,0.13,0.1847,0.09149,-0.0932
"157",0.21,0.13,0,0.21042,0.21042
"158",0.21,0.13,0.17652,0.18769,0.01116
"159",0.21,0.13,0.03661,0.22705,0.19043
"160",0.21,0.13,0,0.26138,0.26138
"161",0.21,0.13,0.32738,0,-0.32738
"162",0.21,0.13,0.07785,0.35596,0.27811
"163",0.21,0.13,0,0.23284,0.23284
"164",0.21,0.13,0.22056,0.20873,-0.01183
"165",0.21,0.13,0.11486,0.03426,-0.08059
"166",0.21,0.13,0.44702,0.03263,-0.41439
"167",0.21,0.13,0,0.37656,0.37656
"168",0.21,0.13,0.43678,0,-0.43678
"169",0.21,0.13,0,0.33263,0.33263
"170",0.21,0.13,0.19708,0,-0.19708
"171",0.21,0.13,0,0.34948,0.34948
"172",0.21,0.13,0,0.36447,0.36447
"173",0.21,0.13,0,0.28212,0.28212
"174",0.21,0.13,0.116,0.21714,0.10115
"175",0.21,0.13,0.20128,0.06477,-0.13651
"176",0.21,0.13,0.17613,0.10329,-0.07285
"177",0.21,0.13,0,0.33628,0.33628
"178",0.21,0.13,0,0.19593,0.19593
"179",0.21,0.13,0,0.21251,0.21251
"180",0.21,0.13,0.26476,0,-0.26476
"181",0.21,0.13,0.32359,0,-0.32359
"182",0.21,0.13,0.13158,0.08405,-0.04753
"183",0.21,0.13,0.1062,0.09293,-0.01327
"184",0.21,0.13,0,0.44492,0.44492
"185",0.21,0.13,0.06523,0.35502,0.28979
"186",0.21,0.13,0.17413,0.10125,-0.07288
"187",0.21,0.13,0.42419,0,-0.42419
"188",0.21,0.13,0.04934,0.3038,0.25447
"189",0.21,0.13,0.29669,0,-0.29669
"190",0.21,0.13,0.30837,0,-0.30837
"191",0.21,0.13,0.15527,0.07679,-0.07848
"192",0.21,0.13,0,0.26731,0.26731
"193",0.21,0.13,0.3512,0.19499,-0.1562
"194",0.21,0.13,0.40523,0,-0.40523
"195",0.21,0.13,0.3045,0,-0.3045
"196",0.21,0.13,0.27772,0,-0.27772
"197",0.21,0.13,0.1687,0.32785,0.15915
"198",0.21,0.13,0.50895,0,-0.50895
"199",0.21,0.13,0,0.43571,0.43571
"200",0.21,0.13,0.32497,0,-0.32497
"201",0.21,0.13,0,0.37058,0.37058
"202",0.21,0.13,0.44768,0,-0.44768
"203",0.21,0.13,0,0.26668,0.26668
"204",0.21,0.13,0.39696,0,-0.39696
"205",0.21,0.13,0,0.28627,0.28627
"206",0.21,0.13,0,0.379,0.379
"207",0.21,0.13,0.33525,0,-0.33525
"208",0.21,0.13,0.11055,0.2795,0.16895
"209",0.21,0.13,0,0.23513,0.23513
"210",0.21,0.13,0.01022,0.3578,0.34759
"211",0.21,0.13,0.28583,0.08644,-0.19939
"212",0.21,0.13,0.37401,0,-0.37401
"213",0.21,0.13,0.50226,0,-0.50226
"214",0.21,0.13,0.27043,0,-0.27043
"215",0.21,0.13,0,0.49302,0.49302
"216",0.21,0.13,0.22026,0.18202,-0.03825
"217",0.21,0.13,0.33645,0,-0.33645
"218",0.21,0.13,0.54691,0,-0.54691
"219",0.21,0.13,0,0.17933,0.17933
"220",0.21,0.13,0.37363,0.00996,-0.36367
"221",0.21,0.13,0.20827,0.05837,-0.14991
"222",0.21,0.13,0.07198,0.22684,0.15487
"223",0.21,0.13,0.42776,0.1282,-0.29956
"224",0.21,0.13,0.37439,0,-0.37439
"225",0.21,0.13,0.01631,0.22797,0.21165
"226",0.21,0.13,0.30626,0,-0.30626
"227",0.21,0.13,0.4681,0.0559,-0.41219
"228",0.21,0.13,0.25241,0.23905,-0.01336
"229",0.21,0.13,0.14578,0.23903,0.09325
"230",0.21,0.13,0.24425,0.21801,-0.02624
"231",0.21,0.13,0,0.20325,0.20325
"232",0.21,0.13,0,0.30355,0.30355
"233",0.21,0.13,0.43507,0.0211,-0.41397
"234",0.21,0.13,0.37997,0.14803,-0.23194
"235",0.21,0.13,0.10074,0.24501,0.14427
"236",0.21,0.13,0.30435,0,-0.30435
"237",0.21,0.13,0,0.26252,0.26252
"238",0.21,0.13,0.40963,0,-0.40963
"239",0.21,0.13,0.3787,0,-0.3787
"240",0.21,0.13,0.20537,0.31041,0.10505
"241",0.21,0.13,0.4294,0.08115,-0.34825
"242",0.21,0.13,0.07136,0,-0.07136
"243",0.21,0.13,0.0202,0.37086,0.35066
"244",0.21,0.13,0.02729,0.31987,0.29258
"245",0.21,0.13,0.30073,0.10575,-0.19498
"246",0.21,0.13,0.38379,0.01609,-0.36771
"247",0.21,0.13,0,0.17723,0.17723
"248",0.21,0.13,0,0.36387,0.36387
"249",0.21,0.13,0.28842,0,-0.28842
"250",0.21,0.13,0.21213,0,-0.21213
"251",0.21,0.13,0.26246,0,-0.26246
"252",0.21,0.13,0.18529,0,-0.18529
"253",0.21,0.13,0,0.2689,0.2689
"254",0.21,0.13,0.2937,0.03944,-0.25426
"255",0.21,0.13,0.30271,0.01474,-0.28797
"256",0.21,0.13,0.43268,0,-0.43268
"257",0.21,0.13,0,0.22416,0.22416
"258",0.21,0.13,0,0.38715,0.38715
"259",0.21,0.13,0.40469,0,-0.40469
"260",0.21,0.13,0.1171,0.136,0.0189
"261",0.21,0.13,0.30976,0.17193,-0.13783
"262",0.21,0.13,0.46578,0,-0.46578
"263",0.21,0.13,0.30008,0.18139,-0.11869
"264",0.21,0.13,0,0.2506,0.2506
"265",0.21,0.13,0.40123,0.16657,-0.23466
"266",0.21,0.13,0.22042,0.07419,-0.14622
"267",0.21,0.13,0,0.51256,0.51256
"268",0.21,0.13,0.03516,0.25715,0.22199
"269",0.21,0.13,0.09158,0.21506,0.12348
"270",0.21,0.13,0.09526,0.24814,0.15288
"271",0.21,0.13,0.00222,0.2812,0.27898
"272",0.21,0.13,0,0.46474,0.46474
"273",0.21,0.13,0.44161,0.00212,-0.43949
"274",0.21,0.13,0.26145,0,-0.26145
"275",0.21,0.13,0.04563,0.1701,0.12447
"276",0.21,0.13,0,0.11531,0.11531
"277",0.21,0.13,0,0.23797,0.23797
"278",0.21,0.13,0.25637,0,-0.25637
"279",0.21,0.13,0.55505,0,-0.55505
"280",0.21,0.13,0,0.31179,0.31179
"281",0.21,0.13,0,0.29583,0.29583
"282",0.21,0.13,0,0.33116,0.33116
"283",0.21,0.13,0,0.21808,0.21808
"284",0.21,0.13,0.27273,0.19004,-0.08269
"285",0.21,0.13,0.32621,0,-0.32621
"286",0.21,0.13,0.41578,0,-0.41578
"287",0.21,0.13,0.00837,0.30444,0.29607
"288",0.21,0.13,0,0.35114,0.35114
"289",0.21,0.13,0.43935,0.06125,-0.3781
"290",0.21,0.13,0.08039,0,-0.08039
"291",0.21,0.13,0.24002,0.13234,-0.10768
"292",0.21,0.13,0.5243,0,-0.5243
"293",0.21,0.13,0.15516,0.1596,0.00445
"294",0.21,0.13,0.02787,0.43365,0.40578
"295",0.21,0.13,0.48682,0,-0.48682
"296",0.21,0.13,0.51307,0,-0.51307
"297",0.21,0.13,0.3866,0.05222,-0.33438
"298",0.21,0.13,0.15347,0,-0.15347
"299",0.21,0.13,0.26201,0,-0.26201
"300",0.21,0.13,0.46696,0.03467,-0.4323
"301",0.21,0.13,0,0.22966,0.22966
"302",0.21,0.13,0,0.33592,0.33592
"303",0.21,0.13,0,0.24099,0.24099
"304",0.21,0.13,0.41027,0,-0.41027
"305",0.21,0.13,0.24305,0,-0.24305
"306",0.21,0.13,0,0.44519,0.44519
"307",0.21,0.13,0.12426,0.07799,-0.04626
"308",0.21,0.13,0.10221,0.15902,0.05681
"309",0.21,0.13,0,0.38332,0.38332
"310",0.21,0.13,0.18571,0,-0.18571
"311",0.21,0.13,0.04281,0.35428,0.31146
"312",0.21,0.13,0.32977,0.15171,-0.17806
"313",0.21,0.13,0.3534,0,-0.3534
"314",0.21,0.13,0.28435,0,-0.28435
"315",0.21,0.13,0,0.37748,0.37748
"316",0.21,0.13,0.33048,0,-0.33048
"317",0.21,0.13,0,0.15694,0.15694
"318",0.21,0.13,0.16671,0.25711,0.09041
"319",0.21,0.13,0.31611,0,-0.31611
"320",0.21,0.13,0.44674,0.16792,-0.27882
"321",0.21,0.13,0.28874,0,-0.28874
"322",0.21,0.13,0,0.47523,0.47523
"323",0.21,0.13,0.09276,0.12125,0.0285
"324",0.21,0.13,0.3068,0,-0.3068
"325",0.21,0.13,0.09433,0.29011,0.19577
"326",0.21,0.13,0.06398,0.1666,0.10261
"327",0.21,0.13,0,0.25811,0.25811
"328",0.21,0.13,0.30058,0.20042,-0.10016
"329",0.21,0.13,0,0.22314,0.22314
"330",0.21,0.13,0.08041,0.22342,0.14301
"331",0.21,0.13,0.218,0.19225,-0.02575
"332",0.21,0.13,0.05048,0.11569,0.06522
"333",0.21,0.13,0.01896,0.13613,0.11716
"334",0.21,0.13,0.4583,0.01631,-0.44199
"335",0.21,0.13,0.10169,0.20001,0.09832
"336",0.21,0.13,0,0.30514,0.30514
"337",0.21,0.13,0,0.27353,0.27353
"338",0.21,0.13,0.22704,0.1845,-0.04254
"339",0.21,0.13,0,0.40502,0.40502
"340",0.21,0.13,0.16398,0.08699,-0.07699
"341",0.21,0.13,0.42362,0,-0.42362
"342",0.21,0.13,0.25295,0,-0.25295
"343",0.21,0.13,0,0.17222,0.17222
"344",0.21,0.13,0.01006,0.36156,0.3515
"345",0.21,0.13,0.49362,0.04005,-0.45357
"346",0.21,0.13,0.41852,0,-0.41852
"347",0.21,0.13,0.3262,0.00279,-0.32341
"348",0.21,0.13,0.36282,0.11795,-0.24487
"349",0.21,0.13,0.1196,0,-0.1196
"350",0.21,0.13,0.26219,0.06746,-0.19474
"351",0.21,0.13,0.10616,0.153,0.04684
"352",0.21,0.13,0,0.41864,0.41864
"353",0.21,0.13,0.27127,0,-0.27127
"354",0.21,0.13,0.20797,0.08514,-0.12282
"355",0.21,0.13,0.15725,0,-0.15725
"356",0.21,0.13,0,0.38231,0.38231
"357",0.21,0.13,0.21012,0.07296,-0.13716
"358",0.21,0.13,0.26419,0,-0.26419
"359",0.21,0.13,0.56966,0,-0.56966
"360",0.21,0.13,0,0.2996,0.2996
"361",0.21,0.13,0.15284,0.10991,-0.04293
"362",0.21,0.13,0.31663,0,-0.31663
"363",0.21,0.13,0.32927,0.04939,-0.27988
"364",0.21,0.13,0.26542,0,-0.26542
"365",0.21,0.13,0.53161,0,-0.53161
"366",0.21,0.13,0,0.26117,0.26117
"367",0.21,0.13,0,0.17858,0.17858
"368",0.21,0.13,0.02835,0.25648,0.22813
"369",0.21,0.13,0.49489,0,-0.49489
"370",0.21,0.13,0,0.11992,0.11992
"371",0.21,0.13,0.42714,0,-0.42714
"372",0.21,0.13,0.3085,0,-0.3085
"373",0.21,0.13,0.23046,0.24161,0.01115
"374",0.21,0.13,0.5505,0,-0.5505
"375",0.21,0.13,0.35325,0.03289,-0.32036
"376",0.21,0.13,0.33487,0,-0.33487
"377",0.21,0.13,0,0.1153,0.1153
"378",0.21,0.13,0.4848,0,-0.4848
"379",0.21,0.13,0,0.14871,0.14871
"380",0.21,0.13,0.34986,0,-0.34986
"381",0.21,0.13,0.43929,0,-0.43929
"382",0.21,0.13,0.42546,0,-0.42546
"383",0.21,0.13,0.32474,0,-0.32474
"384",0.21,0.13,0.56894,0.01022,-0.55872
"385",0.21,0.13,0,0.2831,0.2831
"386",0.21,0.13,0.169,0.07127,-0.09772
"387",0.21,0.13,0.3173,0.09765,-0.21965
"388",0.21,0.13,0.31093,0,-0.31093
"389",0.21,0.13,0.21067,0,-0.21067
"390",0.21,0.13,0.15783,0.10919,-0.04865
"391",0.21,0.13,0.13759,0,-0.13759
"392",0.21,0.13,0.37824,0.05305,-0.32518
"393",0.21,0.13,0.02997,0.30982,0.27985
"394",0.21,0.13,0.38799,0,-0.38799
"395",0.21,0.13,0.15683,0.04452,-0.11231
"396",0.21,0.13,0.15627,0.28274,0.12647
"397",0.21,0.13,0.40056,0,-0.40056
"398",0.21,0.13,0.3053,0.19111,-0.11419
"399",0.21,0.13,0,0.29471,0.29471
"400",0.21,0.13,0.14546,0.05996,-0.0855
"401",0.21,0.13,0.055,0.31681,0.26181
"402",0.21,0.13,0.57803,0,-0.57803
"403",0.21,0.13,0.12524,0.12195,-0.00329
"404",0.21,0.13,0,0.18001,0.18001
"405",0.21,0.13,0.12833,0.13733,0.009
"406",0.21,0.13,0.52279,0,-0.52279
"407",0.21,0.13,0.39342,0,-0.39342
"408",0.21,0.13,0.27042,0,-0.27042
"409",0.21,0.13,0,0.43438,0.43438
"410",0.21,0.13,0.18759,0,-0.18759
"411",0.21,0.13,0.37691,0.08652,-0.2904
"412",0.21,0.13,0.1288,0.36873,0.23993
"413",0.21,0.13,0.38733,0.02259,-0.36474
"414",0.21,0.13,0,0.30025,0.30025
"415",0.21,0.13,0.31597,0,-0.31597
"416",0.21,0.13,0.57149,0,-0.57149
"417",0.21,0.13,0.04611,0.10895,0.06284
"418",0.21,0.13,0.2254,0,-0.2254
"419",0.21,0.13,0.41659,0.01889,-0.3977
"420",0.21,0.13,0.00833,0.49641,0.48808
"421",0.21,0.13,0.20995,0.05579,-0.15417
"422",0.21,0.13,0.18296,0,-0.18296
"423",0.21,0.13,0.06509,0.29509,0.22999
"424",0.21,0.13,0.2358,0.04269,-0.1931
"425",0.21,0.13,0.2512,0,-0.2512
"426",0.21,0.13,0.47856,0,-0.47856
"427",0.21,0.13,0.3024,0.09382,-0.20858
"428",0.21,0.13,0,0.3241,0.3241
"429",0.21,0.13,0,0.28764,0.28764
"430",0.21,0.13,0.30577,0,-0.30577
"431",0.21,0.13,0.14824,0.24907,0.10083
"432",0.21,0.13,0.47501,0,-0.47501
"433",0.21,0.13,0.24456,0.21818,-0.02638
"434",0.21,0.13,0.39782,0,-0.39782
"435",0.21,0.13,0.465,0.01829,-0.4467
"436",0.21,0.13,0.5012,0,-0.5012
"437",0.21,0.13,0.3533,0.08565,-0.26765
"438",0.21,0.13,0.31768,0,-0.31768
"439",0.21,0.13,0.00685,0.35007,0.34322
"440",0.21,0.13,0,0.33282,0.33282
"441",0.21,0.13,0.4508,0.108,-0.34279
"442",0.21,0.13,0.24104,0.02704,-0.21399
"443",0.21,0.13,0.15373,0.16467,0.01095
"444",0.21,0.13,0.29415,0.02944,-0.26471
"445",0.21,0.13,0.02241,0.20348,0.18108
"446",0.21,0.13,0.25453,0,-0.25453
"447",0.21,0.13,0.36498,0,-0.36498
"448",0.21,0.13,0,0.37873,0.37873
"449",0.21,0.13,0,0.26834,0.26834
"450",0.21,0.13,0.50069,0,-0.50069
"451",0.21,0.13,0,0.29555,0.29555
"452",0.21,0.13,0.3139,0,-0.3139
"453",0.21,0.13,0,0.32284,0.32284
"454",0.21,0.13,0.27105,0.00857,-0.26248
"455",0.21,0.13,0,0.15824,0.15824
"456",0.21,0.13,0.20651,0.174,-0.0325
"457",0.21,0.13,0.08185,0.42137,0.33951
"458",0.21,0.13,0.43387,0,-0.43387
"459",0.21,0.13,0.19467,0.28877,0.0941
"460",0.21,0.13,0,0.22375,0.22375
"461",0.21,0.13,0,0.36855,0.36855
"462",0.21,0.13,0.29397,0,-0.29397
"463",0.21,0.13,0.48626,0,-0.48626
"464",0.21,0.13,0.42795,0,-0.42795
"465",0.21,0.13,0.26052,0,-0.26052
"466",0.21,0.13,0.39859,0,-0.39859
"467",0.21,0.13,0,0.38152,0.38152
"468",0.21,0.13,0.20272,0.06313,-0.13959
"469",0.21,0.13,0.11709,0.19532,0.07824
"470",0.21,0.13,0.16296,0.31826,0.15531
"471",0.21,0.13,0,0.29178,0.29178
"472",0.21,0.13,0.3484,0,-0.3484
"473",0.21,0.13,0,0.27285,0.27285
"474",0.21,0.13,0.26559,0.00665,-0.25893
"475",0.21,0.13,0,0.15961,0.15961
"476",0.21,0.13,0,0.2018,0.2018
"477",0.21,0.13,0.32937,0.03153,-0.29784
"478",0.21,0.13,0.1773,0.22454,0.04725
"479",0.21,0.13,0.20739,0.25635,0.04895
"480",0.21,0.13,0.14443,0.19169,0.04726
"481",0.21,0.13,0,0.28045,0.28045
"482",0.21,0.13,0.03882,0.33572,0.2969
"483",0.21,0.13,0.49475,0,-0.49475
"484",0.21,0.13,0.29157,0.17738,-0.11419
"485",0.21,0.13,0.31968,0.10033,-0.21936
"486",0.21,0.13,0.43744,0,-0.43744
"487",0.21,0.13,0.34294,0.13804,-0.2049
"488",0.21,0.13,0.34235,0,-0.34235
"489",0.21,0.13,0.30316,0,-0.30316
"490",0.21,0.13,0.40577,0,-0.40577
"491",0.21,0.13,0,0.22726,0.22726
"492",0.21,0.13,0.42861,0.00054,-0.42807
"493",0.21,0.13,0.09619,0.09472,-0.00148
"494",0.21,0.13,0.18573,0.02156,-0.16416
"495",0.21,0.13,0,0.13576,0.13576
"496",0.21,0.13,0,0.24649,0.24649
"497",0.21,0.13,0.47601,0.04789,-0.42812
"498",0.21,0.13,0.41832,0.00915,-0.40917
"499",0.21,0.13,0.22505,0.1647,-0.06035
"500",0.21,0.13,0.33048,0,-0.33048
"501",0.21,0.13,0,0.30108,0.30108
"502",0.21,0.13,0,0.28116,0.28116
"503",0.21,0.13,0.26918,0,-0.26918
"504",0.21,0.13,0.0964,0.12465,0.02825
"505",0.21,0.13,0.35041,0.01752,-0.33289
"506",0.21,0.13,0.33751,0,-0.33751
"507",0.21,0.13,0,0.35163,0.35163
"508",0.21,0.13,0,0.33984,0.33984
"509",0.21,0.13,0,0.18396,0.18396
"510",0.21,0.13,0.45887,0,-0.45887
"511",0.21,0.13,0.10761,0.08102,-0.02659
"512",0.21,0.13,0.15902,0.24655,0.08753
"513",0.21,0.13,0,0.29368,0.29368
"514",0.21,0.13,0.12826,0.25477,0.12652
"515",0.21,0.13,0,0.22619,0.22619
"516",0.21,0.13,0,0.24045,0.24045
"517",0.21,0.13,0.37462,0,-0.37462
"518",0.21,0.13,0.00824,0.43994,0.4317
"519",0.21,0.13,0,0.34254,0.34254
"520",0.21,0.13,0.20397,0,-0.20397
"521",0.21,0.13,0,0.23342,0.23342
"522",0.21,0.13,0.3745,0,-0.3745
"523",0.21,0.13,0,0.33552,0.33552
"524",0.21,0.13,0.21676,0.17576,-0.041
"525",0.21,0.13,0.2268,0.19063,-0.03617
"526",0.21,0.13,0.42795,0,-0.42795
"527",0.21,0.13,0,0.31334,0.31334
"528",0.21,0.13,0.00792,0.35853,0.35062
"529",0.21,0.13,0,0.27582,0.27582
"530",0.21,0.13,0.08313,0.24599,0.16286
"531",0.21,0.13,0.39886,0,-0.39886
"532",0.21,0.13,0,0.36254,0.36254
"533",0.21,0.13,0,0.25092,0.25092
"534",0.21,0.13,0.22868,0,-0.22868
"535",0.21,0.13,0.2801,0.02518,-0.25493
"536",0.21,0.13,0,0.25781,0.25781
"537",0.21,0.13,0,0.12432,0.12432
"538",0.21,0.13,0,0.23056,0.23056
"539",0.21,0.13,0.08912,0,-0.08912
"540",0.21,0.13,0.17651,0.25592,0.07941
"541",0.21,0.13,0.55617,0,-0.55617
"542",0.21,0.13,0,0.25245,0.25245
"543",0.21,0.13,0,0.43703,0.43703
"544",0.21,0.13,0.4544,0.01716,-0.43724
"545",0.21,0.13,0.04684,0.37586,0.32903
"546",0.21,0.13,0.27867,0,-0.27867
"547",0.21,0.13,0.62348,0,-0.62348
"548",0.21,0.13,0,0,0
"549",0.21,0.13,0.0763,0.3835,0.3072
"550",0.21,0.13,0.47821,0,-0.47821
"551",0.21,0.13,0,0.36339,0.36339
"552",0.21,0.13,0.02186,0.34545,0.32359
"553",0.21,0.13,0.00652,0.18226,0.17573
"554",0.21,0.13,0.00981,0.27582,0.26601
"555",0.21,0.13,0.36538,0,-0.36538
"556",0.21,0.13,0,0.17084,0.17084
"557",0.21,0.13,0,0.25516,0.25516
"558",0.21,0.13,0.10537,0,-0.10537
"559",0.21,0.13,0.28323,0,-0.28323
"560",0.21,0.13,0.3642,0.03214,-0.33205
"561",0.21,0.13,0.23276,0,-0.23276
"562",0.21,0.13,0.18539,0,-0.18539
"563",0.21,0.13,0.26752,0,-0.26752
"564",0.21,0.13,0,0.24072,0.24072
