%% MetaTwinsDoubleBlind_behave_Conf for '_notguess': starting at guozhangshuang (       49.0000000000).6-Mar-2019 17:11:147.375007e+05 for '
record = [
%  n dir coh resp isc conf    osti      rtime     oconf     ctime     oisi       iti   total
   1  1   9    3   0    3    2.498875 1.934536   4.547924 1.893852   6.563716 1.435380   6  
   2  3   9    4   0    3    8.496164 1.751352  10.361985 1.185669  11.661400 2.334990   6  
   3  4   9    3   0    4   14.493426 1.783982  16.409041 1.396078  17.925234 2.068376   6  
   4  1   9    1   1    6   20.490725 1.685396  22.289916 1.157957  23.556013 2.435053   6  
   5  4   9    2   0    3   26.504664 1.885873  28.503769 1.105631  29.719862 2.284958   6  
   6  3   9    3   1    4   32.501948 2.018302  34.634314 1.349794  36.100314 1.901874   6  
   7  3   9    4   0    3   38.499216 1.533625  40.148467 1.526627  41.781074 2.218257   6  
   8  3   9    2   0    3   44.496508 2.251098  46.862108 1.265296  48.244816 1.751908   6  
   9  2   9    1   0    2   50.493792 2.417139  53.025933 1.302523  54.442012 1.551842   6  
  10  2   9    3   0    2   56.507743 2.186708  58.806613 0.962335  59.889543 2.118401   6  
  11  2   9    4   0    2   62.505009 1.384079  64.004308 1.123462  65.237116 2.768125   6  
  12  1   9    1   1    8   68.502289 1.218936  69.835028 0.827724  70.784602 3.217904   6  
  13  2   9    2   1    4   74.516224 1.800733  76.481997 0.948832  77.548200 2.468239   6  
  14  1   9    3   0    3   80.513519 2.018155  82.679161 1.080523  83.878791 2.134941   6  
  15  4   9    4   1    3   86.510780 1.800682  88.426578 1.274939  89.809311 2.201699   6  
  16  2   9    1   0    4   92.508086 2.084370  94.707079 0.895957  95.723288 2.285017   6  
  17  4   9    2   0    3   98.505344 2.150496 100.787653 0.662833 101.570642 2.434944   6  
  18  1   9    3   0    3  104.502634 1.701409 106.368454 1.059663 107.534598 2.468253   6  
  19  2   9    1   0    3  110.499892 1.868892 112.482332 1.099404 113.698481 2.301667   6  
  20  3   9   -1   0    3  116.497206 0.000000 119.129326 0.945227 120.195536 1.801886   6  
  21  4   9    4   1    3  122.511127 1.651592 124.310329 1.155330 125.576431 2.434936   6  
  22  3   9   -1   0    4  128.508426 0.000000 131.023956 0.067660 131.207201 2.801427   6  
  23  2   9    4   0    6  134.505683 1.651004 136.271561 1.512640 137.904171 2.101753   6  
  24  2   9    1   0    3  140.502992 2.301380 142.918542 1.216110 144.251295 1.751921   6  
  25  3   9    2   0    2  146.500258 1.751185 148.366079 0.854885 149.332318 2.668172   6  
  26  1   9    2   0    3  152.497552 2.184505 154.796493 0.718046 155.629448 2.368333   6  
  27  2   9    3   0    2  158.494798 2.101026 160.726993 0.841998 161.676716 2.318336   6  
  28  4   9    1   0    3  164.492114 2.134662 166.741099 0.828931 167.690673 2.301668   6  
  29  4   9    4   1    3  170.506027 2.117196 172.738368 0.624115 173.471375 2.534848   6  
  30  1   9    3   0   -1  176.503338 1.452152 178.085924 0.000000 180.085033 1.918530   6  
  31  4   9   -1   0    4  182.500600 0.000000 185.016130 0.284408 185.415970 2.584790   6  
  32  3   9    2   0    4  188.497877 1.717688 190.330392 0.761581 191.213333 2.784679   6  
  33  3   9    3   1    3  194.495177 2.485710 197.093952 0.890364 198.093552 1.901837   6  
  34  3   9    2   0    4  200.492458 1.467965 202.075049 0.791377 202.974659 3.017866   6  
  35  1   9    1   1    3  206.506388 1.534531 208.172231 0.558415 208.838678 3.167931   6  
  36  3   9    3   1    3  212.503676 1.617403 214.236224 0.894214 215.252438 2.751457   6  
  37  4   9    4   1    3  218.517628 1.368523 220.000270 0.668134 220.783254 3.234594   6  
  38  3   9    3   1    7  224.514878 1.950588 226.580632 0.879030 227.580174 2.434930   6  
  39  1   9    1   1    3  230.512183 1.334973 231.978181 0.644112 232.727849 3.284562   6  
  40  1   9    4   0    3  236.509467 1.767341 238.391941 0.654952 239.158278 2.851403   6  
  41  1   9    1   1    3  242.506740 1.702050 244.372562 0.534377 245.022281 2.984687   6  
  42  4   9    3   0    3  248.504012 2.000532 250.669706 0.978399 251.769218 2.235014   6  
  43  4   9    4   1    3  254.501303 1.684503 256.300490 0.585760 257.000179 3.001355   6  
  44  4   9    1   0    3  260.498585 1.967084 262.614305 0.527148 263.247344 2.751470   6  
  45  3   9    3   1    3  266.512498 2.117150 268.778088 0.859252 269.761067 2.251688   6  
  46  4   9    4   1    3  272.509809 1.235035 273.859201 0.799372 274.775458 3.234572   6  
  47  3   9    4   0    2  278.507089 2.033935 280.656106 0.912888 281.688984 2.318335   6  
  48  2   9    1   0    3  284.504375 2.085016 286.720030 0.600754 287.436388 2.568198   6  
  49  2   9    2   1    3  290.501637 2.000457 292.617346 0.692708 293.417002 2.584873   6  
  50  2   9    3   0    3  296.498944 2.167505 298.781226 0.870467 299.764131 2.235051   6  
  51  4   9    2   0    1  302.496204 1.967108 304.611858 0.542777 305.261634 2.734809   6  
  52  1   9    1   1    3  308.493638 2.317802 310.925722 0.515492 311.558784 2.434941   6  
  53  2   9    3   0    2  314.507423 1.701139 316.323274 0.882585 317.322837 2.684795   6  
  54  2   9   -1   0    1  320.504717 0.000000 323.020235 0.051889 323.186831 2.818110   6  
  55  4   9    3   0    3  326.501989 2.234590 328.884255 0.864516 329.867143 2.135024   6  
  56  3   9    2   0    3  332.499284 2.068124 334.698273 0.522882 335.331327 2.668188   6  
  57  4   9    4   1    7  338.496548 1.151053 339.762636 0.432513 340.312396 3.684298   6  
  58  2   9    3   0    2  344.493848 1.768081 346.409640 0.582340 347.109327 2.884742   6  
  59  3   9    4   0    3  350.491104 1.917332 352.540197 0.563042 353.223224 2.767995   6  
  60  3   9    4   0    3  356.488395 1.568157 358.170981 0.756062 359.037255 2.951351   6  
  61  1   9    1   1    6  362.502344 2.067058 364.684675 0.597261 365.401032 2.601359   6  
  62  4   9    4   1    7  368.516267 0.967968 369.599125 0.445956 370.165533 3.850970   6  
  63  3   9    4   0    6  374.513569 1.001335 375.629726 0.387606 376.129510 3.884261   6  
  64  1   9    1   1    4  380.510843 1.384750 382.010039 0.953631 383.076360 2.934697   6  
  65  2   9    2   1    3  386.508137 1.918255 388.540377 0.451737 389.106961 2.901388   6  
  66  4   9    4   1    3  392.505409 0.918046 393.538262 0.497107 394.154661 3.850971   6  
  67  1   9    4   0    3  398.502688 1.800997 400.418471 0.379847 400.918268 3.084646   6  
  68  2   9    3   0    3  404.499974 1.767830 406.399101 0.770910 407.282056 2.718136   6  
  69  3   9    4   0    6  410.513877 1.684028 412.313073 0.475130 412.896176 3.118213   6  
  70  1   9    1   1    4  416.511191 1.051381 417.677322 0.499586 418.293726 3.717684   6  
  71  2   9    1   0    3  422.508443 1.417710 424.040921 0.473775 424.624191 3.384507   6  
  72  4   9    4   1    3  428.505759 1.085393 429.705207 0.580382 430.404904 3.601073   6  
  73  3   9    1   0    4  434.503022 1.584111 436.202247 0.573662 436.885291 3.117980   6  
  74  1   9    4   0    3  440.500318 1.934940 442.549382 0.672357 443.332368 2.668161   6  
  75  1   9    1   1    6  446.497575 2.017340 448.629957 0.492498 449.229706 2.768124   6  
  76  2   9    3   0    6  452.494883 2.317961 454.927107 0.812855 455.860029 2.135064   6  
  77  2   9    2   1    6  458.508812 2.050614 460.691154 0.496676 461.307563 2.701501   6  
  78  1   9    3   0    2  464.506085 2.100998 466.738374 0.650829 467.504748 2.501581   6  
  79  2   9    4   0    3  470.503376 1.818085 472.435836 0.598954 473.152182 2.851425   6  
  80  4   9    2   0    2  476.500671 2.166886 478.799424 0.946220 479.865819 2.135012   6  
  81  4   9    4   1    6  482.497933 1.301717 483.913966 0.935748 484.963492 3.034615   6  
  82  1   9    1   1    6  488.495224 1.235039 489.844603 0.615060 490.577619 3.417841   6  
  83  2   9    3   0    2  494.492496 1.267521 495.891865 1.022995 497.024690 2.967968   6  
  84  3   9    4   0    3  500.489788 1.284636 501.889158 0.868529 502.872048 3.117972   6  
  85  2   9    2   1    2  506.487046 1.683960 508.286247 1.134953 509.535685 2.451488   6  
  86  4   9    3   0    2  512.501119 1.867639 514.533396 0.728829 515.383044 2.618159   6  
  87  3   9    1   0    2  518.514934 1.750772 520.397427 0.648073 521.163784 2.851391   6  
  88  4   9    3   0    3  524.512228 1.868768 526.511312 0.472131 527.094409 2.918046   6  
  89  1   9    1   1    6  530.509490 1.284435 531.908858 0.423047 532.441975 3.567749   6  
  90  1   9    2   0    3  536.506804 2.168756 538.805683 0.804145 539.722018 2.284993   6  
]; % This session completes at 16-Mar-2019 17:20:34, 544.015s after session start, 540s on 90 trials, totally 559.413s.

