%% MetaTwinsDoubleBlind_behave_Conf for '_guess': starting at chenkeyi (       50.0000000000).2-Jan-2019 13:03:587.374475e+05 for '
record = [
%  n dir coh resp isc conf conforig    osti      rtime     oconf     ctime     oisi       iti   total
   1  4   15   2   0    5      5      2.498574 1.782736   4.797109 0.403713   5.313456 2.685435   6  
   2  2   15   1   0    5      5      8.494759 1.765816  10.776632 0.528279  11.426236 2.568803   6  
   3  3   15   3   1    5      4     14.490953 1.299312  16.306466 0.594433  17.006026 2.985168   6  
   4  3   15   3   1    4      4     20.503799 2.032129  23.052184 0.000711  23.168765 2.835248   6  
   5  4   15   1   0    5      5     26.499977 1.532616  28.548664 0.548451  29.214921 2.785237   6  
   6  2   15   3   0    5      5     32.496162 1.532670  34.544847 0.319615  34.977926 3.018386   6  
   7  1   15   2   0    6      6     38.492352 1.132782  40.141300 0.750627  41.007428 2.985031   6  
   8  4   15   3   0    5      6     44.505194 1.382489  46.403973 0.476388  46.986955 3.018556   6  
   9  3   15   3   1    5      6     50.501379 1.715781  52.733293 1.282807  54.132407 1.869304   6  
  10  1   15   1   1    5      6     56.514212 1.349221  58.379698 0.674913  59.162547 2.851994   6  
  11  2   15   3   0    4      7     62.510401 1.116080  64.142694 0.861926  65.125413 2.885322   6  
  12  2   15   2   1    4      6     68.506589 2.198788  71.221521 0.350259  71.687902 2.319018   6  
  13  1   15   4   0    4      3     74.502776 2.098863  77.117781 0.203738  77.434237 2.568864   6  
  14  1   15   3   0    5      3     80.498961 1.332716  82.347780 0.355995  82.814163 3.185120   6  
  15  4   15   3   0    5      6     86.495139 1.566049  88.577175 0.429665  89.126809 2.868678   6  
  16  4   15   3   0    5      6     92.507994 1.382570  94.406784 0.582410  95.106340 2.901982   6  
  17  2   15   2   1    6      7     98.504181 1.216028 100.236407 1.057264 101.402336 2.602172   6  
  18  4   15   1   0    5      6    104.500363 1.282641 106.299227 0.331230 106.748938 3.251757   6  
  19  2   15   1   0    4      7    110.496561 2.115585 113.128203 0.177938 113.411363 2.585483   6  
  20  4   15   3   0    5      4    116.492731 1.649009 118.658022 0.736439 119.507486 2.485507   6  
  21  2   15   2   1    4      7    122.488928 1.865651 124.870734 0.322343 125.303802 2.685342   6  
  22  1   15   1   1    6      5    128.501764 1.216089 130.233996 1.256222 131.599794 2.402133   6  
  23  3   15   2   0    5      4    134.497959 1.599240 136.613266 0.626111 137.346135 2.651985   6  
  24  1   15   1   1    7      6    140.494135 0.982759 141.993180 1.026555 143.125805 2.868464   6  
  25  1   15   1   1    6      8    146.506980 1.016256 148.039335 0.753734 148.905456 3.101839   6  
  26  4   15   2   0    3      6    152.503159 2.248571 155.268072 0.831043 156.217475 1.786022   6  
  27  1   15   1   1    5      7    158.515992 1.249441 160.281546 0.693385 161.081041 2.935290   6  
  28  4   15   3   0    5      3    164.512180 1.382674 166.410973 0.528913 167.060568 2.951961   6  
  29  3   15   1   0    7      6    170.508386 0.949483 171.974098 0.844662 172.940174 3.068531   6  
  30  2   15   1   0    5      5    176.504568 1.216080 178.236781 0.313528 178.669857 3.335028   6  
  31  3   15   3   1    4      4    182.500752 2.048861 185.065776 0.275492 185.448874 2.552212   6  
  32  3   15   1   0    6      3    188.496940 1.349394 190.362412 0.920634 191.395096 2.602158   6  
  33  1   15   1   1    7      6    194.509781 1.016272 196.042137 0.708525 196.858293 3.151815   6  
  34  4   15   2   0    5      5    200.505959 1.649154 202.671266 0.693985 203.470751 2.535544   6  
  35  4   15   3   0    4      5    206.502151 2.148632 209.167115 0.127643 209.400308 2.602179   6  
  36  4   15   1   0    5      6    212.498330 1.299369 214.313838 0.373380 214.796877 3.201769   6  
  37  4   15   1   0    5      4    218.494529 1.415971 220.426622 0.108161 220.643153 3.351624   6  
  38  3   15   3   1    5      4    224.490704 1.415835 226.422808 0.338682 226.872522 3.118423   6  
  39  3   15   3   1    4      4    230.503554 1.965419 232.985287 0.218972 233.318431 2.685306   6  
  40  4   15   1   0    7      6    236.499738 0.882951 237.898840 0.919640 238.931522 3.068392   6  
  41  1   15   2   0    7      5    242.495919 0.966262 243.978312 0.636085 244.727825 3.268231   6  
  42  2   15   3   0    6      6    248.492102 1.149449 250.157714 1.230769 251.506848 2.485368   6  
  43  2   15   2   1    5      5    254.504933 1.299331 256.320456 0.702451 257.136611 2.868672   6  
  44  1   15   1   1    5      7    260.501129 1.182824 262.200044 0.754489 263.066163 2.935298   6  
  45  1   15   1   1    4      5    266.513971 2.032063 269.062344 0.121935 269.295540 2.718759   6  
  46  4   15   2   0    6      3    272.510150 1.349354 274.375642 0.822863 275.308378 2.702117   6  
  47  3   15   1   0    6      5    278.506340 1.415884 280.438443 0.623909 281.171320 2.835349   6  
  48  3   15   3   1    5      7    284.502538 1.415902 286.434627 1.574715 288.116901 1.885964   6  
  49  4   15   1   0    7      5    290.498715 1.016223 292.031090 0.890400 293.030454 2.968598   6  
  50  2   15   2   1    4     -1    296.494905 1.915472 298.926690 0.126327 299.159877 2.835350   6  
  51  3   15   3   1    5      6    302.507757 1.865526 304.889588 0.957733 305.955561 2.052503   6  
  52  4   15   4   1    5      8    308.503941 1.216067 310.236154 0.997021 311.352126 2.652134   6  
  53  4   15   1   0    5      5    314.500114 1.599107 316.615432 0.371506 317.098467 2.901965   6  
  54  4   15   1   0    5      5    320.496310 1.449225 322.461720 0.869545 323.444427 2.552160   6  
  55  2   15   2   1    4      6    326.492500 1.749221 328.757715 0.387172 329.257381 2.735370   6  
  56  4   15   3   0    5      5    332.488678 1.532549 334.537358 1.076184 335.719948 2.268956   6  
  57  2   15   1   0    5      7    338.501535 1.382296 340.400324 0.371505 340.883345 3.118372   6  
  58  1   15   1   1    6      8    344.497715 1.199075 346.213285 0.769041 347.096065 2.901791   6  
  59  1   15   3   0    5      3    350.493890 1.815498 352.825737 0.467286 353.408706 2.585307   6  
  60  3   15   3   1    5      6    356.506748 1.415890 358.438841 0.574091 359.121736 2.885327   6  
  61  3   15   3   1    4      5    362.502927 1.665783 364.684856 0.739469 365.534318 2.468921   6  
  62  2   15   3   0    5      4    368.515757 1.665816 370.697697 0.001128 370.814305 3.201778   6  
  63  3   15   2   0    5      4    374.511945 1.465850 376.494024 0.443790 377.043674 2.968600   6  
  64  3   15   3   1    5      5    380.508130 1.915657 382.939910 0.396968 383.456252 2.552218   6  
  65  3   15   4   0    6      4    386.504317 1.315916 388.336486 0.793575 389.235916 2.768717   6  
  66  1   15   1   1    6      6    392.500506 1.066176 394.082830 1.094032 395.282078 2.718755   6  
  67  1   15   1   1    6      7    398.496689 1.265997 400.278879 0.819129 401.211649 2.785372   6  
  68  2   15   2   1    6      5    404.509523 1.199406 406.225105 0.498130 406.841386 3.168468   6  
  69  3   15   1   0    6      5    410.505667 1.082829 412.104703 0.649157 412.870883 3.135165   6  
  70  2   15   2   1    6      8    416.501908 1.032891 418.050915 0.811179 418.983661 3.018567   6  
  71  1   15   1   1    6      7    422.498098 1.216039 424.230324 0.768580 425.113080 2.885315   6  
  72  1   15   1   1    6      6    428.494272 1.149476 430.159876 0.889070 431.159255 2.835282   6  
  73  1   15   1   1    5      7    434.490455 1.299365 436.305978 0.513094 436.938910 3.051785   6  
  74  3   15   2   0    5      6    440.503314 1.316039 442.335465 1.026369 443.468088 2.535401   6  
  75  3   15   3   1    5      6    446.499495 1.349349 448.364967 0.443787 448.914627 3.085057   6  
  76  2   15   2   1    6      8    452.495680 1.032902 454.044687 1.186726 455.343865 2.651946   6  
  77  4   15   1   0    5      4    458.491868 1.282698 460.290706 0.719852 461.123524 2.868430   6  
  78  2   15   2   1    6      7    464.504715 1.099429 466.120327 0.597440 466.836561 3.168477   6  
  79  3   15   3   1    5      5    470.500880 1.532513 472.549581 0.408127 473.065922 2.935306   6  
  80  2   15   2   1    7      8    476.513721 0.866192 477.896189 0.801442 478.812278 3.201780   6  
  81  4   15   3   0    5      5    482.509912 1.532555 484.558616 0.259681 484.925057 3.085169   6  
  82  2   15   2   1    6      8    488.506088 1.049502 490.071771 0.859386 491.037830 2.968608   6  
  83  3   15   2   0    4      5    494.502289 2.115527 497.133956 0.257091 497.500373 2.502252   6  
  84  1   15   4   0    4      2    500.498463 2.232115 503.246729 0.105049 503.463251 2.535548   6  
  85  1   15   3   0    5      3    506.494658 1.715796 508.726566 0.407690 509.242928 2.752051   6  
  86  1   15   1   1    5      6    512.507508 1.515962 514.539536 0.707706 515.355690 2.652139   6  
  87  2   15   2   1    7      8    518.503695 0.916292 519.936105 0.834573 520.885511 3.118516   6  
  88  4   15   4   1    4      7    524.499858 2.298742 527.314746 0.117039 527.547944 2.452248   6  
  89  2   15   2   1    4      6    530.496089 1.698998 532.711324 0.357688 533.177688 2.818649   6  
  90  2   15   2   1    7      8    536.492250 0.916174 537.924662 0.768602 538.807448 3.185039   6  
]; % This session completes at 22-Jan-2019 13:13:29, 544.008s after session start, 540s on 90 trials, totally 570.353s.

