%% MetaTwinsDoubleBlind_behave_Conf for '_guess': starting at zhangxuan (       50.0000000000).7-Jul-2019 17:20:487.376337e+05 for '
record = [
%  n dir coh resp isc conf conforig    osti      rtime     oconf     ctime     oisi       iti   total
   1  1   11   3   0    7      3      2.498858 1.549893   4.564588 1.092176   5.780701 2.218386   6  
   2  4   11   2   0    2      6      8.496127 0.849974   9.862182 0.583339  10.561875 3.434490   6  
   3  1   11   1   1    3      6     14.493410 1.199889  16.209308 0.213950  16.542484 3.451159   6  
   4  3   11   4   0    3      5     20.507349 1.916165  22.939580 0.465600  23.522654 2.484924   6  
   5  2   11   2   1    7      5     26.504630 0.933254  27.953973 0.754839  28.836917 3.167933   6  
   6  2   11   2   1    6      7     32.501898 1.149880  34.167813 0.320291  34.600958 3.401168   6  
   7  4   11   2   0    6      5     38.499188 1.383151  40.398322 0.013386  40.531593 3.467813   6  
   8  1   11   4   0   -1      6     44.496464 1.183141  46.195673 0.000000  48.211440 1.785251   6  
   9  2   11   2   1    6      3     50.493740 1.849569  52.859329 0.279712  53.259151 2.734816   6  
  10  1   11   2   0    6      3     56.507677 1.399550  58.423484 0.400682  58.939906 3.068001   6  
  11  3   11   3   1    4      2     62.504949 2.199240  65.220398 0.071106  65.420304 2.584868   6  
  12  4   11   2   0    7      3     68.502234 1.283138  70.301411 0.621114  71.051074 2.951381   6  
  13  1   11   4   0    6      3     74.499505 1.466208  76.481938 0.256776  76.865089 3.134650   6  
  14  1   11   3   0    6      4     80.496796 1.816238  82.829064 0.163721  83.112274 2.884729   6  
  15  4   11   2   0    7      2     86.494080 0.999689  88.010050 0.470180  88.609785 3.384492   6  
  16  3   11   2   0    7      2     92.491354 1.632955  94.640343 0.001670  94.756982 3.234575   6  
  17  3   11   2   0    6      2     98.505276 1.466195 100.487711 0.086995 100.704276 3.301226   6  
  18  3   11   3   1    6      6    104.502561 1.199860 106.218444 0.045130 106.385048 3.617721   6  
  19  1   11   3   0    5      2    110.499836 2.032764 113.048683 0.425054 113.598441 2.401609   6  
  20  4   11   2   0    6      2    116.497117 1.599618 118.612832 0.285620 119.012650 2.984685   6  
  21  1   11   1   1    6      4    122.494390 1.649456 124.660083 0.451781 125.226487 2.768132   6  
  22  2   11   2   1    6      3    128.491668 1.399736 130.407464 0.415822 130.940566 3.051319   6  
  23  2   11   4   0    7      3    134.505612 1.482941 136.504705 0.307415 136.937839 3.067977   6  
  24  3   11   1   0    7      2    140.502890 1.649591 142.668582 0.294906 143.085056 2.918043   6  
  25  4   11   1   0    7      5    146.500164 1.699587 148.715827 0.076089 148.915738 3.084634   6  
  26  3   11   2   0    7      3    152.497450 1.682894 154.696458 0.036746 154.846383 3.151267   6  
  27  3   11   2   0    8      5    158.494714 1.249537 160.260582 0.874980 161.260126 2.734799   6  
  28  4   11   2   0    8      5    164.491994 1.116547 166.124603 0.445040 166.691003 3.301210   6  
  29  2   11   2   1    7      5    170.505946 1.283164 172.305127 0.000791 172.421732 3.584415   6  
  30  4   11   4   1    7      3    176.503217 1.682693 178.702213 1.197649 180.018283 1.985134   6  
  31  2   11   2   1    8      5    182.500494 0.883313 183.899855 0.665822 184.682836 3.317849   6  
  32  1   11   3   0    7      2    188.497765 1.533058 190.546839 0.000955 190.663455 3.334515   6  
  33  3   11   3   1    7      3    194.495041 1.782913 196.793998 0.282345 197.193822 2.801430   6  
  34  3   11   3   1    7      2    200.492330 1.682856 202.691331 0.001042 202.807942 3.184591   6  
  35  1   11   2   0    7      5    206.506258 1.283026 208.305446 0.263442 208.688609 3.317858   6  
  36  4   11   3   0   -1      2    212.503542 1.716201 214.735869 0.000000 216.751624 1.252114   6  
  37  4   11   4   1    7      2    218.500823 1.716231 220.733142 0.000861 220.849743 3.151274   6  
  38  2   11   2   1    3      2    224.498108 2.032741 227.046938 0.804026 227.979846 2.018458   6  
  39  4   11   2   0    6      4    230.495368 1.149664 232.161279 0.670119 232.944252 3.051314   6  
  40  4   11   3   0    2      2    236.492654 2.116138 239.124786 0.539861 239.791154 2.201697   6  
  41  1   11   1   1    7      6    242.506585 1.332847 244.355752 0.268790 244.738921 3.267862   6  
  42  1   11   2   0    7      2    248.503869 1.616098 250.636232 0.027588 250.786170 3.217891   6  
  43  3   11   3   1    6      7    254.501148 1.133157 256.150389 0.192219 256.466925 3.534417   6  
