%% MetaTwinsDoubleBlind_behave_Conf for '_notguess': starting at quanhonglin (       50.0000000000).2-Jan-2019 12:54:257.374475e+05 for '
record = [
%  n dir coh resp isc conf    osti      rtime     oconf     ctime     oisi       iti   total
   1  2   13   4   0    4    2.498859 1.349969   3.981512 0.333713   4.431306 3.567773   6  
   2  3   13   2   0    3    8.496141 0.966739   9.578981 0.384932  10.078754 3.917604   6  
   3  1   13   4   0    3   14.493425 1.116651  15.759392 0.531915  16.409234 3.584406   6  
   4  3   13   2   0    3   20.490705 1.250053  21.873417 0.363762  22.356536 3.634368   6  
   5  3   13   3   1    3   26.504655 1.349997  28.003813 0.302086  28.420449 3.584393   6  
   6  4   13   2   0    3   32.501931 1.200115  33.834660 0.899374  34.850862 3.151260   6  
   7  2   13   3   0    1   38.499213 1.233486  39.865183 0.922983  40.914785 3.084615   6  
   8  4   13   4   1    5   44.496498 1.300057  45.945835 1.270598  47.345209 2.651469   6  
   9  2   13   2   1    5   50.493787 1.150113  51.776526 0.553284  52.442888 3.551063   6  
  10  3   13   3   1    4   56.491056 1.583056  58.223589 1.486226  59.822882 2.168356   6  
  11  2   13   2   1    4   62.505010 1.533344  64.187573 0.587729  64.887259 3.117914   6  
  12  4   13   4   1    5   68.502290 1.433344  70.068240 0.532987  70.717944 3.284501   6  
  13  4   13   4   1    5   74.499571 1.399846  76.015498 0.489395  76.631935 3.367790   6  
  14  4   13   1   0    3   80.496853 1.633231  82.296034 0.911710  83.328908 2.668104   6  
  15  4   13   3   0    3   86.494137 1.433453  88.093413 0.486976  88.693139 3.301144   6  
  16  2   13   1   0    2   92.491418 1.333369  93.990575 1.076244  95.190203 2.801352   6  
  17  3   13   1   0    3   98.488699 1.949784 100.587684 0.936229 101.637270 2.351577   6  
  18  2   13   3   0    4  104.502637 1.133473 105.818722 0.412048 106.351800 3.650989   6  
  19  1   13   2   0    5  110.499929 1.216593 111.882632 0.617616 112.615635 3.384412   6  
  20  4   13   4   1    4  116.497205 1.233504 117.879923 0.781488 118.779502 3.217819   6  
  21  4   13   2   0    4  122.494490 1.649792 124.310338 0.672538 125.109973 2.884625   6  
  22  3   13   3   1    4  128.491795 1.833102 130.457558 0.507238 131.090605 2.901274   6  
  23  4   13   2   0    4  134.489052 1.649877 136.288246 0.672776 137.087891 2.901266   6  
  24  3   13   1   0    4  140.486344 1.566511 142.218887 1.091237 143.418340 2.568100   6  
  25  3   13   4   0    5  146.500273 1.100113 147.749723 0.508505 148.382760 3.617610   6  
  26  3   13   3   1    4  152.497560 2.049635 154.663246 0.517887 155.296311 2.701335   6  
  27  1   13   1   1    3  158.494845 1.383678 160.027492 1.173682 161.326888 2.668047   6  
