%% MetaTwinsDoubleBlind_behave_Conf for '_notguess': starting at liukai (       48.0000000000).7-Apr-2019 17:25:587.375227e+05 for '
record = [
%  n dir coh resp isc conf    osti      rtime     oconf     ctime     oisi       iti   total
   1  2   16   3   0    7    2.498864 1.233289   3.848246 0.001338   3.964874 4.034219   6  
   2  3   16   2   0    7    8.496135 1.299945   9.928767 0.002438  10.045431 3.950921   6  
   3  4   16   3   0    7   14.493410 1.149864  15.759504 0.013639  15.892778 4.100851   6  
   4  4   16   2   0    7   20.507331 1.449836  22.139953 0.000806  22.256553 3.751019   6  
   5  2   16   3   0    7   26.504609 1.349878  28.037098 0.084956  28.237165 3.767668   6  
   6  3   16   2   0    5   32.501897 1.483257  34.134434 1.432439  35.683773 2.318332   6  
   7  1   16   1   1    8   38.499156 1.449812  40.098429 0.000973  40.215048 3.784335   6  
   8  2   16   2   1    7   44.496439 2.183146  46.811912 0.143638  47.061938 2.934715   6  
   9  4   16   3   0    7   50.493714 2.466135  53.092358 0.427291  53.625609 2.368310   6  
  10  2   16   2   1    7   56.490979 1.866733  58.506693 0.182455  58.806588 3.184605   6  
  11  1   16   1   1    7   62.504915 2.432768  65.087075 0.184336  65.386941 2.618179   6  
  12  1   16   2   0    7   68.502182 2.399527  71.051030 0.155863  71.317570 2.684828   6  
  13  3   16   3   1    7   74.499458 1.799834  76.465155 0.207724  76.781749 3.217905   6  
  14  2   16   2   1    7   80.496725 1.733115  82.412525 0.148791  82.679077 3.317855   6  
  15  2   16   1   0    2   86.494001 2.116367  88.726330 0.875074  89.709214 2.284998   6  
  16  1   16   4   0    8   92.491272 2.332844  94.940138 0.607136  95.656494 2.334994   6  
  17  2   16   2   1    8   98.505215 2.166229 100.820821 0.052286 100.987413 3.018009   6  
  18  3   16   3   1    7  104.502492 2.233021 106.851260 0.099523 107.067980 2.934688   6  
  19  4   16   2   0    7  110.499752 1.666559 112.315570 0.011464 112.448875 3.551073   6  
  20  2   16   2   1    7  116.497038 1.833418 118.529448 0.007267 118.646045 3.351176   6  
  21  1   16   2   0    7  122.494305 2.299761 124.993165 1.144939 126.259259 1.735239   6  
  22  1   16  -1   0    2  128.491575 0.000000 131.007064 0.043984 131.157027 2.834730   6  
  23  2   16   2   1    7  134.505513 1.116676 135.788265 0.000751 135.904867 4.100819   6  
  24  1   16   2   0    7  140.502784 2.132981 142.785020 0.002638 142.901693 3.101266   6  
  25  2   16  -1   0    2  146.500059 0.000000 149.015591 0.300104 149.432054 2.568177   6  
  26  2   16   2   1    8  152.497333 2.182927 154.829597 0.467643 155.412662 2.584835   6  
  27  3   16   2   0    7  158.494601 1.583206 160.227146 0.125389 160.460362 3.534417   6  
  28  4   16   3   0    7  164.491863 1.549841 166.174439 0.065626 166.357687 3.634361   6  
  29  4   16   4   1    7  170.505806 2.132977 172.788098 0.000986 172.904693 3.101285   6  
  30  1   16  -1   0    1  176.503071 0.000000 179.018622 0.110747 179.235169 2.768079   6  
  31  3   16   3   1    1  182.500355 1.783117 184.416152 0.845416 185.382373 2.618148   6  
  32  4   16   2   0    7  188.497618 2.466164 191.112972 0.005323 191.229718 2.768069   6  
  33  4   16   2   0    7  194.494907 1.999722 196.643855 0.002995 196.760527 3.234529   6  
  34  1   16   3   0    7  200.492171 2.132924 202.757806 0.022748 202.891075 3.101250   6  
  35  4   16  -1   0    3  206.489443 0.000000 209.004974 0.139406 209.254855 2.734751   6  
