%% MetaTwinsDoubleBlind_behave_Conf for '_guess': starting at sunxiaoyan (       50.0000000000).0-Jul-2019 16:59:477.376267e+05 for '
record = [
%  n dir coh resp isc conf conforig    osti      rtime     oconf     ctime     oisi       iti   total
   1  1   12   1   1    5      6      2.498848 1.116413   4.131445 0.238372   4.497956 3.501103   6  
   2  4   12   2   0    6      2      8.496146 1.216303  10.228681 0.646381  10.995010 3.001258   6  
   3  1   12   1   1    5      6     14.493428 1.133074  16.142664 0.397417  16.659109 3.334361   6  
   4  1   12   1   1    6      6     20.507358 0.783296  21.806784 0.699117  22.623072 3.384515   6  
   5  1   12   1   1    6      4     26.504644 0.933216  27.953983 0.577122  28.653671 3.351203   6  
   6  2   12   1   0    4      3     32.501932 1.649417  34.667603 0.444673  35.234015 2.768145   6  
   7  3   12   3   1    3      3     38.499203 1.982735  40.998071 0.504251  41.631126 2.368293   6  
   8  2   12   2   1    5      5     44.496493 1.232992  46.245686 0.468994  46.828774 3.167862   6  
   9  1   12   1   1    4      4     50.493768 1.282887  52.292921 0.858935  53.275844 2.717997   6  
  10  2   12   2   1    4      3     56.507706 1.249747  58.273569 0.766952  59.156519 2.851415   6  
  11  1   12   1   1    3      2     62.504992 2.049366  65.070503 0.587814  65.786845 2.218366   6  
  12  3   12   2   0    4      3     68.502273 1.566189  70.584662 0.681147  71.384310 2.618201   6  
  13  4   12   2   0    5      2     74.499557 1.882729  76.898469 1.135567  78.147911 1.851861   6  
  14  4   12   2   0    5      4     80.496836 1.532928  82.545907 0.600405  83.262266 2.734714   6  
  15  3   12   2   0    3      3     86.494121 2.182580  89.192905 0.677468  89.992531 2.001663   6  
  16  4   12   4   1    5      3     92.508055 1.449579  94.473837 0.986200  95.589999 2.418291   6  
  17  4   12   2   0    3      3     98.505339 2.149264 101.170806 1.035201 102.320281 1.685283   6  
  18  1   12   1   1    5      6    104.502617 1.416336 106.435077 1.031080 107.584566 2.418285   6  
  19  2   12   4   0    5      4    110.499912 1.532962 112.548970 0.877035 113.548523 2.451617   6  
  20  1   12   1   1    6      6    116.497192 1.249722 118.263061 0.724863 119.112675 2.884668   6  
  21  3   12   1   0    4      5    122.494469 1.532884 124.543545 1.001309 125.659711 2.334827   6  
  22  4   12   4   1    4      5    128.508415 1.649502 130.674095 0.486408 131.273828 2.734813   6  
  23  1   12   1   1    5      5    134.505705 1.449600 136.471467 0.958724 137.554314 2.451603   6  
  24  4   12   2   0    4      3    140.502988 1.716011 142.735295 0.760862 143.618235 2.384962   6  
  25  4   12   4   1    5      3    146.500258 1.899453 148.915819 0.533939 149.565531 2.434956   6  
  26  2   12   4   0    3      3    152.497549 2.132682 155.146340 1.103949 156.379125 1.618577   6  
  27  4   12   2   0    5      3    158.494825 1.682890 160.693832 0.772210 161.593421 2.401476   6  
  28  4   12   2   0    5      4    164.508764 1.632903 166.657784 0.999333 167.773959 2.235033   6  
  29  2   12   4   0    6      3    170.506046 1.399625 172.421849 0.807150 173.354755 2.651525   6  
  30  4   12   4   1    6      5    176.503327 1.099777 178.119249 0.920034 179.168795 2.834758   6  
  31  2   12   4   0    3      2    182.500617 2.215997 185.232702 0.487617 185.849089 2.151749   6  
  32  3   12   4   0    4      4    188.497899 1.916076 190.930130 0.938572 191.996312 2.001737   6  
  33  4   12   4   1    4      3    194.495168 1.932782 196.944060 1.279600 198.343440 1.651813   6  
  34  2   12   4   0    4      3    200.509108 1.866158 202.891363 1.024798 204.040863 1.968487   6  
  35  1   12   1   1    4      5    206.506399 1.749511 208.772032 0.662156 209.555025 2.451607   6  
