%% MetaTwinsDoubleBlind_behave_Conf for '_notguess': starting at anziyi (       48.0000000000).6-Jan-2019 12:40:017.374315e+05 for '
record = [
%  n dir coh resp isc conf    osti      rtime     oconf     ctime     oisi       iti   total
   1  3   7    3   1    5    2.498849 1.299982   3.931573 0.938517   4.981064 3.018012   6  
   2  2   7    3   0    5    8.496104 1.133445   9.778864 0.297464  10.195332 3.800969   6  
   3  4   7    2   0    6   14.493391 1.101250  15.709511 0.522053  16.342549 3.651072   6  
   4  4   7    2   0    5   20.490645 1.333294  21.973318 0.876760  22.956197 3.034589   6  
   5  1   7    1   1    5   26.487981 1.167423  27.803980 0.717396  28.636950 3.351038   6  
   6  3   7    2   0    5   32.501845 0.883587  33.501400 0.877549  34.500925 3.501004   6  
   7  4   7    4   1    6   38.499101 1.150053  39.781868 0.833012  40.731423 3.267890   6  
   8  3   7    2   0    5   44.513036 1.484292  46.112313 0.494785  46.712047 3.301221   6  
   9  1   7    1   1    5   50.510303 1.183343  51.826400 0.078468  52.026279 3.984256   6  
  10  1   7    2   0    5   56.507578 1.000966  57.623730 0.195020  57.923592 4.084234   6  
  11  4   7    3   0    7   62.504827 1.000264  63.654337 1.013994  64.787144 3.217928   6  
  12  3   7    4   0    5   68.502123 1.800921  70.467898 1.075686  71.650679 2.351658   6  
  13  3   7    3   1    5   74.499366 1.933169  76.581783 0.864646  77.564661 2.434939   6  
  14  4   7    2   0    5   80.496655 1.817311  82.445746 0.647051  83.212079 2.784795   6  
  15  4   7   -1   0    3   86.510567 0.000000  89.026095 0.765631  89.909033 2.101763   6  
  16  3   7    2   0    6   92.507849 1.317625  93.990488 0.474560  94.573562 3.434524   6  
  17  1   7    2   0    4   98.505087 0.467379  99.188135 0.684062  99.987759 4.017576   6  
  18  2   7    2   1    4  104.502362 1.100216 105.751829 1.720068 107.584305 2.418306   6  
  19  3   7   -1   0   -1  110.499646 0.000000 113.015166 0.000000 115.014255 0.985624   6  
  20  1   7    2   0    6  116.496899 1.316545 118.029575 0.648560 118.795854 3.201216   6  
  21  1   7    3   0    5  122.494183 1.617431 124.226738 0.831233 125.176290 2.818125   6  
  22  2   7    1   0    5  128.491430 1.250063 129.974109 0.790005 130.873687 3.117861   6  
  23  1   7    3   0    6  134.488722 1.234524 135.871419 1.220664 137.204145 2.784782   6  
  24  4   7   -1   0    3  140.485979 0.000000 143.001501 1.566585 144.684070 1.301969   6  
  25  3   7    3   1    6  146.516594 1.484159 148.315754 0.817027 149.248663 2.768133   6  
  26  2   7    2   1    5  152.513828 2.366327 154.996031 0.234497 155.345875 2.668187   6  
  27  3   7    4   0    5  158.511101 1.933802 160.560170 0.185309 160.860029 3.151325   6  
  28  3   7    2   0    5  164.508360 2.416191 167.140485 0.789986 168.040083 1.968512   6  
  29  1   7    1   1    7  170.505637 2.117379 172.821255 0.882443 173.820791 2.185097   6  
  30  4   7   -1   0   -1  176.502896 0.000000 179.018444 0.000000 181.017394 0.985735   6  
  31  1   7    2   0    5  182.500187 1.617409 184.232711 0.482047 184.832451 3.167947   6  
  32  3   7    3   1    3  188.497425 1.832916 190.446496 0.858006 191.412774 2.584892   6  
  33  1   7   -1   0    5  194.494706 0.000000 197.010226 1.163811 198.292980 1.701963   6  
  34  1   7    3   0    5  200.491964 1.333356 201.941312 1.470786 203.523914 2.468294   6  
