%% MetaTwinsTri_behave_Conf for '_notguess': starting at zhaojiaxing (       50.0000000000).6-Mar-2019 12:26:457.375105e+05 for '
record = [
%  n dir coh resp isc conf    osti      rtime     oconf     ctime     oisi       iti   total
   1  3   9    3   1    6    2.498872 2.149846   4.797729 1.045151   5.963969 2.035131   6  
   2  3   9    3   1    5    8.496171 1.066789   9.695620 0.908093  10.728483 3.267922   6  
   3  1   9    2   0    4   14.510115 1.300010  15.942657 0.968934  17.025642 2.984705   6  
   4  4   9    4   1    4   20.507400 1.033474  21.690210 0.629819  22.439862 3.567775   6  
   5  3   9    3   1    3   26.504703 1.833154  28.487140 1.030355  29.636612 2.368312   6  
   6  4   9    4   1    3   32.501978 1.883054  34.501090 0.806435  35.434004 2.568209   6  
   7  4   9    4   1    4   38.499280 1.216569  39.848652 0.739191  40.714942 3.284570   6  
   8  4   9    4   1    4   44.513226 0.950134  45.596020 0.576691  46.295747 3.717697   6  
   9  3   9    2   0    2   50.510526 1.533067  52.209694 0.812185  53.142687 2.868062   6  
  10  3   9    3   1    2   56.507802 1.216793  57.923742 0.697994  58.740129 3.267909   6  
  11  3   9    3   1    2   62.505101 1.000142  63.637921 0.566939  64.320945 3.684383   6  
  12  2   9    3   0    2   68.502385 1.966335  70.618099 0.895981  71.634308 2.368311   6  
  13  4   9    4   1    3   74.499676 1.000262  75.649119 0.547046  76.315539 3.684211   6  
  14  1   9    3   0    2   80.496960 1.933128  82.562707 1.058570  83.745490 2.251585   6  
  15  4   9    4   1    4   86.494264 1.150094  87.793674 0.618627  88.526666 3.467718   6  
  16  2   9    3   0    2   92.491550 1.749870  94.407359 0.583440  95.107026 2.884670   6  
  17  1   9    2   0    1   98.505496 1.416687 100.088017 0.997406 101.204277 2.801391   6  
  18  2   9    4   0    3  104.502785 1.116893 105.768800 0.691235 106.585179 3.417805   6  
  19  1   9    3   0    2  110.500083 1.783179 112.415779 1.014938 113.548703 2.451582   6  
  20  2   9    2   1    1  116.497371 1.982973 118.663057 0.652462 119.429376 2.568219   6  
  21  2   9    4   0    2  122.494652 1.399925 124.060620 0.573151 124.760292 3.234588   6  
  22  3   9    3   1    2  128.508606 1.716526 130.424413 0.404407 130.957506 3.051332   6  
  23  2   9    3   0    2  134.505892 1.999649 136.671592 0.828870 137.621153 2.384978   6  
  24  1   9    3   0    1  140.503189 1.099931 141.735823 0.461703 142.319034 3.684377   6  
  25  4   9    4   1    2  146.500478 1.266634 147.933172 0.325692 148.382961 3.617745   6  
  26  4   9    4   1    2  152.497767 1.599938 154.230309 0.385187 154.730098 3.267899   6  
  27  3   9    3   1    2  158.511721 1.233877 159.944408 0.334439 160.394201 3.617769   6  
  28  2   9    3   0    2  164.509013 1.316478 166.041504 0.416630 166.574747 3.434480   6  
  29  1   9    3   0    2  170.506301 1.583403 172.288838 1.149385 173.554925 2.451589   6  
  30  4   9    3   0    1  176.503594 1.033398 177.786342 1.227502 179.135732 2.868088   6  
  31  4   9    3   0    1  182.517535 1.683008 184.350046 0.669154 185.133028 2.884738   6  
  32  3   9    3   1    2  188.498173 1.683255 190.330540 0.665944 191.113652 2.884601   6  
  33  2   9    3   0    2  194.495454 1.699840 196.344504 0.725584 197.194243 2.801330   6  
  34  2   9    2   1    1  200.492752 1.866415 202.558483 0.521472 203.208179 2.784703   6  
  35  3   9    2   0    1  206.490042 1.733133 208.439165 1.174755 209.738576 2.251614   6  
  36  2   9    2   1    1  212.503986 1.799627 214.519748 0.332858 214.969538 3.034632   6  
  37  2   9    3   0    1  218.501281 1.016995 219.667428 0.309149 220.100566 3.900904   6  
  38  2   9    2   1    1  224.498570 1.883461 226.564305 0.165410 226.847518 3.151266   6  
  39  1   9    3   0    2  230.495863 1.133415 231.795280 0.250944 232.161770 3.834318   6  
  40  1   9    2   0    1  236.493149 2.482822 239.175271 0.251353 239.541784 2.451601   6  
  41  2   9    3   0    1  242.507108 1.049902 243.673090 0.220672 244.023074 3.984246   6  
  42  1   9    4   0    1  248.504401 1.366574 250.020377 0.237124 250.386868 3.617757   6  
  43  4   9    3   0    1  254.501679 0.900199 255.567806 0.316251 256.000998 4.000917   6  
  44  4   9    3   0    1  260.498969 0.916805 261.615142 0.433760 262.164888 3.834313   6  
  45  2   9    1   0    1  266.512917 1.866476 268.495229 1.177976 269.794774 2.218373   6  
  46  3   9    4   0    1  272.510205 1.083305 273.759634 0.368661 274.242762 3.767682   6  
  47  3   9    3   1    1  278.507503 1.466375 280.140100 0.341846 280.606560 3.401171   6  
  48  3   9    2   0    1  284.504791 1.899814 286.553780 0.359030 287.036990 2.968025   6  
  49  4   9    4   1    1  290.502077 0.966812 291.601485 0.281361 292.001405 4.000902   6  
  50  1   9    3   0    1  296.499386 1.233570 297.931888 0.573750 298.631737 3.367689   6  
  51  3   9    3   1    1  302.496656 1.849653 304.579060 0.436456 305.128799 2.867950   6  
  52  1   9    2   0    1  308.493944 1.982871 310.692911 0.253873 311.076127 2.917940   6  
  53  1   9    4   0    1  314.491243 1.733149 316.390392 1.021797 317.539873 2.451502   6  
  54  1   9   -1   0    3  320.488527 0.000000 323.004081 0.000348 323.120669 2.868018   6  
  55  3   9    3   1    1  326.502484 1.100083 327.768581 0.257090 328.151748 3.850907   6  
  56  1   9    3   0    1  332.499774 2.182945 334.848657 0.420341 335.381808 2.618166   6  
  57  4   9    4   1    1  338.497066 1.066615 339.679827 0.323515 340.129660 3.867619   6  
  58  2   9    3   0    1  344.494352 1.716341 346.343529 0.233065 346.693358 3.301223   6  
  59  1   9    4   0    1  350.508301 1.299984 351.974303 0.332067 352.424094 3.584434   6  
  60  4   9    4   1    1  356.505591 0.934463 357.605091 0.247323 357.971601 4.034214   6  
]; % This session completes at 26-Mar-2019 12:33:06, 364.005s after session start, 360s on 60 trials, totally 380.296s.

