%% MetaTwinsDoubleBlind_behave_Conf for '_notguess': starting at yaoxin (       48.0000000000).3-Mar-2019 12:46:467.374875e+05 for '
record = [
%  n dir coh resp isc conf    osti      rtime     oconf     ctime     oisi       iti   total
   1  3   9    3   1    7    2.498460 1.432859   4.080797 0.905521   5.096802 2.901981   6  
   2  4   9    3   0    7    8.494635 0.850091   9.510666 0.342277   9.960384 4.034566   6  
   3  3   9    3   1    8   14.507474 0.716680  15.373600 0.150189  15.640117 4.367686   6  
   4  3   9    3   1    8   20.503665 0.700196  21.336346 0.145474  21.602957 4.401024   6  
   5  2   9    3   0    8   26.499837 0.616677  27.232522 0.080247  27.432580 4.567563   6  
   6  3   9    3   1    8   32.496021 0.733071  33.378791 0.088119  33.578665 4.417655   6  
   7  1   9    1   1    8   38.492207 1.282837  39.941285 0.083927  40.141153 3.851330   6  
   8  3   9    3   1    8   44.505041 0.799698  45.437784 0.169679  45.720934 4.284404   6  
   9  4   9    4   1    8   50.501222 1.016411  51.650501 0.151362  51.916992 4.084523   6  
  10  2   9    3   0    8   56.497389 1.066426  57.696523 0.127846  57.946472 4.051224   6  
  11  1   9    3   0    7   62.493573 1.449598  64.092544 0.011574  64.225816 3.768047   6  
  12  4   9    4   1    7   68.506412 1.016380  69.672238 0.230694  70.022116 3.984590   6  
  13  3   9    3   1    7   74.502594 0.849914  75.518456 0.005077  75.635198 4.367679   6  
  14  4   9    4   1    7   80.498770 1.183179  81.814613 0.132850  82.064444 3.934609   6  
  15  2   9    1   0    8   86.494950 1.716030  88.360438 0.309274  88.776828 3.218410   6  
  16  1   9    4   0    8   92.491132 1.549345  94.189863 0.163974  94.473203 3.518217   6  
  17  3   9    2   0    7   98.503969 1.416157 100.136269 0.000308 100.252848 3.751400   6  
  18  3   9    3   1    8  104.500151 1.049577 105.699387 0.147690 105.965877 4.034547   6  
  19  2   9    3   0    8  110.496325 0.816478 111.445641 0.242038 111.795505 4.201100   6  
  20  4   9    4   1    8  116.492499 0.933298 117.541832 0.070884 117.725046 4.267722   6  
  21  4   9    4   1    8  122.505333 1.033355 123.704596 0.062483 123.887796 4.117809   6  
  22  2   9    4   0    8  128.501505 1.249476 129.917297 0.017674 130.050527 3.951261   6  
