%% MetaTwinsDoubleBlind_behave_Conf for '_notguess': starting at yaoxin (       48.0000000000).3-Mar-2019 12:36:567.374875e+05 for '
record = [
%  n dir coh resp isc conf    osti      rtime     oconf     ctime     oisi       iti   total
   1  2   9    3   0    8    2.498405 2.365617   4.996820 0.421832   5.529834 2.468896   6  
   2  1   9    1   1    7    8.494576 1.466110  10.193520 0.219493  10.526631 3.468243   6  
   3  1   9    3   0    7   14.490774 1.832582  16.456185 0.732353  17.305642 2.685396   6  
   4  2   9    2   1    7   20.503608 2.099130  22.768833 0.502371  23.385110 2.618726   6  
   5  1   9    3   0    7   26.499777 1.999188  28.631709 0.946956  29.697761 2.302260   6  
   6  4   9    4   1    7   32.495960 1.666180  34.328170 0.824083  35.260875 2.735291   6  
   7  1   9    3   0    7   38.492144 2.115553  40.774034 0.947928  41.840016 2.152316   6  
   8  2   9    2   1    7   44.488320 1.849727  46.503713 0.381693  47.003393 2.985089   6  
   9  3   9    2   0    7   50.501166 2.032383  52.683122 1.074195  53.865694 2.135593   6  
  10  4   9    4   1    8   56.497341 1.316269  57.962977 0.988572  59.062375 2.935084   6  
  11  1   9    2   0    7   62.510177 1.166485  63.792547 0.450987  64.358993 3.651507   6  
  12  1   9    4   0    8   68.506358 2.065957  70.704962 0.601473  71.421174 2.585510   6  
  13  1   9    4   0    8   74.502541 2.099026  76.734445 0.289880  77.134191 2.868671   6  
  14  1   9    3   0    7   80.515369 1.232832  81.881079 0.265597  82.264265 3.751441   6  
  15  3   9    3   1    7   86.511543 1.649885  88.293755 0.491302  88.893405 3.118473   6  
  16  3   9    2   0    7   92.507725 1.282854  93.923312 0.221091  94.256617 3.751447   6  
  17  1   9    2   0    8   98.503894 1.232998  99.936335 0.430396 100.485983 3.518244   6  
  18  3   9    2   0    7  104.500079 1.999289 106.648727 0.711299 107.481523 2.518876   6  
  19  4   9    3   0    7  110.512928 2.198872 112.844777 0.678038 113.644266 2.368987   6  
  20  2   9    4   0    8  116.509104 1.182850 117.824938 1.076583 119.007521 3.001909   6  
  21  1   9    1   1    6  122.505283 1.549369 124.170779 0.213370 124.504001 3.501602   6  
  22  3   9    3   1    7  128.501468 1.049514 129.683915 0.241843 130.033831 3.967959   6  
  23  4   9    4   1    7  134.497636 0.883235 135.497011 0.205847 135.813467 4.184499   6  
  24  4   9    4   1    8  140.493820 0.799919 141.409911 0.308547 141.826314 4.167577   6  
  25  1   9    4   0    8  146.506656 1.100355 147.789174 0.298876 148.205583 3.801408   6  
  26  2   9    4   0    8  152.502852 2.498855 155.134513 0.337804 155.584210 2.418951   6  
  27  1   9    4   0    8  158.499024 1.399531 160.064686 0.226420 160.397817 3.601511   6  
  28  3   9    3   1    7  164.495193 1.516128 166.144160 0.870211 167.126851 2.868642   6  
  29  2   9    4   0    8  170.491370 1.366063 172.040409 0.296432 172.456801 3.534868   6  
  30  2   9    4   0    8  176.504216 1.482760 178.103019 0.335577 178.552893 3.451579   6  
  31  3   9    3   1    8  182.500397 2.365602 184.998677 0.273865 185.381892 2.618731   6  
  32  4   9    3   0    8  188.496578 2.182417 190.794952 0.194027 191.094927 2.901877   6  
  33  3   9    3   1    8  194.492754 0.949789 195.558745 0.187350 195.858554 4.134382   6  
  34  3   9    3   1    8  200.488943 1.016400 201.638211 0.052332 201.804768 4.184345   6  
  35  4   9    4   1    8  206.501780 2.282123 208.900253 0.042548 209.050159 2.951768   6  
  36  1   9    4   0    8  212.497948 1.999115 214.629836 0.082204 214.829802 3.168278   6  
  37  3   9    4   0    8  218.494136 1.233087 219.859889 0.084822 220.059809 3.934420   6  
  38  1   9    4   0    8  224.506964 0.833137 225.506361 0.008079 225.622918 4.384390   6  
  39  3   9    3   1    8  230.503148 1.799148 232.435257 0.228025 232.768370 3.235103   6  
  40  3   9    3   1    8  236.515985 1.699352 238.381349 0.147439 238.647951 3.368364   6  
  41  1   9    4   0    8  242.512161 2.115963 244.760742 0.130791 245.010581 3.001905   6  
  42  4   9    4   1    8  248.508318 0.816618 249.490907 0.091728 249.690930 4.317730   6  
  43  4   9    4   1    8  254.504518 2.382311 257.019364 0.231450 257.369363 2.635482   6  
  44  4   9    3   0    8  260.500703 1.749337 262.449477 0.319899 262.882515 3.118501   6  
  45  3   9    3   1    8  266.496865 0.799817 267.429468 0.057705 267.596181 4.401030   6  
  46  2   9    3   0    8  272.509718 1.033165 273.692311 0.148617 273.958786 4.051243   6  
  47  4   9    4   1    8  278.505883 0.899818 279.521916 0.197496 279.838394 4.167826   6  
  48  2   9    4   0    8  284.502071 0.850175 285.484799 0.131147 285.734623 4.267772   6  
  49  1   9    3   0    8  290.498264 1.566085 292.213838 0.341410 292.663549 3.335031   6  
  50  1   9    3   0    8  296.494428 1.749417 298.376539 0.290588 298.776310 3.218457   6  
  51  1   9   -1   0    1  302.507278 0.000000 305.022348 0.235011 305.372107 2.635492   6  
  52  4   9    1   0    8  308.503447 2.482056 311.185090 0.859984 312.151132 1.852658   6  
  53  1   9    1   1    7  314.499635 2.099434 316.748210 0.526371 317.381148 2.618805   6  
  54  4   9    4   1    8  320.495815 1.099561 321.761659 0.251533 322.128102 3.868026   6  
  55  3   9    3   1    8  326.491980 1.516134 328.140831 0.163666 328.424092 3.568192   6  
  56  4   9    4   1    8  332.504826 1.399715 334.053851 0.124829 334.287039 3.718056   6  
  57  4   9    4   1    8  338.501003 0.916522 339.533699 0.035177 339.683585 4.317675   6  
  58  2   9    4   0    8  344.497182 1.699208 346.345845 0.119893 346.579202 3.418216   6  
  59  2   9    2   1    8  350.493381 1.266352 351.942459 0.069968 352.125656 3.867923   6  
  60  2   9    2   1    8  356.489541 1.716004 358.338334 0.187836 358.638185 3.351552   6  
  61  2   9   -1   0    2  362.502377 0.000000 365.017321 0.263810 365.400536 2.602007   6  
  62  2   9    2   1    8  368.498563 0.983128 369.631186 0.000587 369.747770 4.250942   6  
  63  4   9    4   1    8  374.494750 1.132864 375.760616 0.088393 375.960482 4.034378   6  
