%% MetaTwinsDoubleBlind_behave_Conf for '_notguess': starting at xujiayang (       48.0000000000).3-Mar-2019 12:56:247.374875e+05 for '
record = [
%  n dir coh resp isc conf    osti      rtime     oconf     ctime     oisi       iti   total
   1  4   14   2   0    2    2.498734 1.385844   4.031215 0.640151   4.781060 3.217878   6  
   2  2   14   3   0    2    8.496028 1.434327  10.078642 0.996385  11.194812 2.801448   6  
   3  1   14   4   0    5   14.509946 1.450885  16.075928 0.698728  16.892243 3.117943   6  
   4  1   14   3   0    2   20.507253 1.401443  22.023237 0.865823  23.006134 3.001348   6  
   5  3   14   4   0    7   26.521216 1.234296  27.903902 0.321521  28.337052 3.667703   6  
   6  2   14   4   0    7   32.501821 1.118262  33.734547 0.393700  34.234375 3.767663   6  
   7  1   14   4   0    2   38.499078 1.167592  39.781862 0.526059  40.414916 3.584376   6  
   8  3   14   3   1    2   44.496379 1.418027  46.029022 0.384761  46.528799 3.467815   6  
   9  2   14   3   0    2   50.510299 2.067283  52.709314 0.758921  53.575610 2.434929   6  
  10  4   14   2   0    4   56.507613 1.601224  58.223499 0.961398  59.289681 2.718145   6  
  11  3   14   3   1    7   62.504871 1.600697  64.254102 0.544789  64.920463 3.084638   6  
  12  1   14   3   0    4   68.502164 2.051104  70.684482 1.313172  72.117195 1.885192   6  
  13  3   14   3   1    7   74.499418 1.883908  76.515196 0.264152  76.898375 3.101271   6  
  14  1   14   1   1    8   80.496731 1.201460  81.829459 0.323988  82.262601 3.734365   6  
  15  4   14   3   0    2   86.510639 2.133937  88.792974 0.873327  89.775861 2.235024   6  
  16  4   14   2   0    7   92.507955 1.317643  93.973948 0.473876  94.557025 3.451141   6  
  17  2   14   4   0    4   98.505210 1.734102 100.404375 0.918801 101.437243 2.568208   6  
  18  1   14   2   0    5  104.502493 1.800625 106.484942 1.080936 107.684429 2.318422   6  
  19  4   14   4   1    5  110.499793 2.252003 112.898695 1.269234 114.281413 1.718607   6  
  20  4   14   2   0    2  116.497049 1.051186 117.679807 0.943100 118.729399 3.267819   6  
  21  2   14   1   0    3  122.494357 1.901102 124.543470 0.981586 125.642928 2.351614   6  
  22  2   14   2   1    5  128.508270 1.450926 130.074260 0.782433 130.973853 3.034659   6  
  23  2   14   2   1    4  134.505577 1.318339 135.938254 1.434303 137.487563 2.518232   6  
  24  1   14   1   1    5  140.502852 2.067142 142.685192 0.925322 143.718085 2.284996   6  
  25  2   14   2   1    3  146.500113 1.250987 147.899499 0.891533 148.899061 3.101297   6  
  26  1   14   1   1    8  152.497419 1.518172 154.146653 0.299462 154.563160 3.434492   6  
  27  1   14   1   1    7  158.494693 1.933977 160.593719 1.080450 161.793212 2.201564   6  
  28  3   14   1   0    4  164.508619 1.983975 166.641013 0.866999 167.623907 2.385076   6  
  29  3   14   3   1    2  170.505921 2.350522 172.971480 0.762956 173.854410 2.151738   6  
  30  1   14   1   1    3  176.503183 1.700725 178.352259 0.932218 179.401893 2.601533   6  
  31  3   14   2   0    3  182.500495 1.852487 184.499577 1.279150 185.898953 2.101760   6  
  32  4   14   4   1    7  188.497740 1.400985 190.013659 0.216631 190.346938 3.651042   6  
  33  4   14   4   1    6  194.495041 2.001087 196.627401 1.146307 197.893503 2.101740   6  
  34  2   14   2   1    1  200.508957 1.550818 202.174898 0.533484 202.824606 3.184591   6  
  35  3   14   2   0    4  206.506276 1.434860 208.055574 0.628720 208.805235 3.201260   6  
  36  1   14   3   0    5  212.503531 1.650764 214.269402 0.657795 215.035746 2.968018   6  
  37  3   14   3   1    8  218.500835 1.567889 220.183410 0.703286 220.999703 3.001351   6  
  38  4   14   3   0    2  224.498093 2.267233 226.880358 0.617198 227.613375 2.384905   6  
  39  3   14   3   1    7  230.495401 1.534738 232.161301 1.122099 233.394088 2.601757   6  
  40  4   14   2   0    5  236.509375 2.150590 238.791637 1.387795 240.290960 1.718597   6  
  41  3   14   2   0    2  242.506612 2.201123 244.822233 1.027688 245.955054 2.051791   6  
  42  3   14   1   0    6  248.503874 1.484226 250.136496 1.122589 251.369296 2.634820   6  
  43  4   14   3   0    3  254.501181 1.418017 256.033811 1.384740 257.533142 2.468248   6  
  44  2   14   2   1    3  260.498450 1.333928 261.947772 1.183938 263.247220 2.751422   6  
  45  2   14   2   1    4  266.495735 1.684098 268.311575 0.973920 269.394447 2.601521   6  
  46  1   14   3   0    2  272.509665 1.800206 274.425353 1.070203 275.608278 2.401641   6  
  47  1   14   1   1    5  278.506973 1.450923 280.072918 0.773210 280.955856 3.051328   6  
  48  1   14   1   1    7  284.504242 1.167055 285.787004 0.822373 286.719930 3.284546   6  
  49  1   14   1   1    7  290.501526 1.384718 292.034183 0.528344 292.683870 3.317886   6  
  50  4   14   2   0    7  296.498783 1.417580 298.031429 1.159427 299.297544 2.701435   6  
  51  4   14   2   0    5  302.496093 1.584609 304.228630 1.194725 305.544702 2.451619   6  
  52  1   14   1   1    5  308.509995 1.784027 310.459157 0.793183 311.358736 2.651620   6  
  53  4   14   2   0    2  314.507302 1.501322 316.139893 0.366060 316.623020 3.384506   6  
  54  2   14   3   0    5  320.504564 1.617403 322.270444 0.823877 323.203360 2.801445   6  
  55  3   14   1   0    3  326.501873 1.367859 328.051169 0.700956 328.867473 3.134632   6  
  56  3   14   4   0    2  332.499135 1.500867 334.181670 0.950868 335.247902 2.751449   6  
  57  1   14   1   1    2  338.496425 1.634607 340.245634 0.443352 340.795396 3.201266   6  
  58  2   14   1   0    3  344.510344 1.850666 346.509463 0.890235 347.509011 2.501577   6  
  59  2   14   2   1    7  350.507661 1.518009 352.156902 1.375745 353.639575 2.368299   6  
  60  2   14   2   1    6  356.504912 1.734096 358.420737 0.720798 359.253683 2.751470   6  
  61  3   14   3   1    7  362.502216 1.950997 364.634583 0.000545 364.751201 3.251251   6  
  62  1   14   1   1    8  368.499478 0.901074 369.532343 0.000882 369.648979 4.350719   6  
  63  3   14   2   0    1  374.496758 1.650847 376.312621 1.539617 377.961882 2.035112   6  
  64  2   14   3   0    5  380.510716 1.534757 382.193269 0.811869 383.126202 2.884732   6  
  65  1   14   1   1    5  386.507983 1.683967 388.373832 1.176129 389.656588 2.351633   6  
  66  4   14   3   0    6  392.505282 1.934632 394.554354 0.665887 395.337330 2.668178   6  
  67  2   14   2   1    7  398.502541 1.300953 399.935243 0.952555 401.001433 3.001360   6  
  68  4   14   2   0    5  404.499839 1.518019 406.182300 0.787000 407.082010 2.918069   6  
  69  4   14   3   0    2  410.497111 1.417566 412.063089 0.417540 412.596176 3.401078   6  
  70  3   14   3   1    8  416.511066 1.201429 417.860451 0.140724 418.110349 3.900945   6  
  71  2   14   2   1    8  422.508318 0.901922 423.557783 0.492203 424.157603 3.851082   6  
  72  4   14   1   0    2  428.505633 1.851523 430.554692 0.173042 430.837937 3.167912   6  
  73  4   14   3   0    2  434.502889 1.718246 436.368741 0.469234 436.951800 3.051332   6  
  74  3   14   3   1    7  440.500180 1.650680 442.282714 0.966199 443.365561 2.634831   6  
  75  4   14   2   0    2  446.497471 1.567940 448.180043 0.648386 448.946371 3.051338   6  
  76  2   14   2   1    3  452.494809 1.684030 454.293920 1.906648 456.309690 1.685117   6  
  77  3   14   1   0    6  458.508639 1.284412 459.908003 1.469349 461.490668 2.518233   6  
  78  4   14   1   0    6  464.505986 1.967762 466.605059 0.645753 467.371354 2.634840   6  
  79  2   14   1   0    6  470.503233 1.450888 472.085826 0.823771 473.018780 2.984810   6  
  80  3   14   2   0    2  476.500539 2.400928 479.032695 0.949426 480.098903 1.901864   6  
  81  2   14   1   0    2  482.497800 1.001129 483.630574 0.499237 484.247030 3.750928   6  
  82  2   14   1   0    3  488.495097 1.368025 490.044400 1.128074 491.293831 2.701470   6  
  83  4   14   3   0    3  494.509014 1.934064 496.624742 1.469964 498.207369 1.801880   6  
  84  3   14   1   0    5  500.506307 1.717365 502.388778 0.741336 503.238430 2.768099   6  
  85  1   14   1   1    5  506.503598 1.234743 507.902950 0.592907 508.602660 3.401151   6  
  86  3   14   1   0    6  512.500862 1.817294 514.483304 1.292757 515.882691 2.118402   6  
  87  1   14   2   0    1  518.498138 2.083901 520.730482 0.261554 521.113648 2.884660   6  
  88  3   14   4   0    2  524.495444 2.334302 526.977694 1.139018 528.227091 1.768553   6  
  89  4   14   4   1    8  530.509359 1.783954 532.425135 0.046282 532.591779 3.417818   6  
  90  2   14   4   0    8  536.506664 1.984154 538.605667 0.015796 538.738997 3.267895   6  
]; % This session completes at 03-Mar-2019 13:05:45, 544.009s after session start, 540s on 90 trials, totally 561.369s.

