%% MetaTwinsDoubleBlind_behave_Conf for '_notguess': starting at mengqingtong (       50.0000000000).5-May-2019 12:29:207.375705e+05 for '
record = [
%  n dir coh resp isc conf    osti      rtime     oconf     ctime     oisi       iti   total
   1  1   12   1   1    4    2.498998 1.217481   3.848401 1.321499   5.297737 2.701488   6  
   2  2   12   2   1    4    8.496304 1.867440  10.495388 1.496419  12.127989 1.868530   6  
   3  4   12   4   1    4   14.493584 1.384067  15.992906 1.276657  17.408935 2.584863   6  
   4  2   12   4   0    2   20.507532 1.833463  22.473319 1.770654  24.372468 1.635296   6  
   5  2   12   4   0   -1   26.504872 1.067600  27.704289 0.000000  29.703366 2.301770   6  
   6  3   12   1   0    5   32.502126 1.184144  33.834849 1.514902  35.484112 2.518237   6  
   7  1   12   1   1    5   38.499410 1.716716  40.348519 1.511340  41.997835 2.001795   6  
   8  2   12   4   0    5   44.496705 2.067086  46.695705 1.071170  47.895180 2.101748   6  
   9  4   12   4   1    5   50.510654 1.733386  52.359829 1.498519  53.992421 2.018452   6  
  10  1   12   1   1    6   56.507948 1.267613  57.940635 0.925146  58.990163 3.018012   6  
  11  4   12   4   1    3   62.505237 2.016650  64.654281 1.616619  66.403491 1.601967   6  
  12  4   12   4   1    4   68.502543 2.283603  70.918102 1.544665  72.600689 1.402076   6  
  13  1   12   1   1    6   74.499830 0.867187  75.499384 1.541218  77.165286 2.834763   6  
  14  3   12   4   0    4   80.513769 1.183664  81.829850 1.972021  83.928900 2.085101   6  
  15  3   12   1   0    6   86.511082 2.233617  88.876677 1.471689  90.475937 1.535358   6  
  16  4   12   1   0    5   92.508367 2.099967  94.774005 1.527730  96.423265 1.585316   6  
  17  1   12   1   1    5   98.505643 2.016685 100.671331 0.751791 101.537633 2.468238   6  
  18  3   12   1   0    4  104.502942 2.433154 107.068464 1.962234 109.150850 0.852322   6  
  19  4   12   4   1    5  110.516895 1.000407 111.633057 1.048226 112.815867 3.201243   6  
  20  3   12  -1   0    1  116.497534 0.000000 119.013070 0.102251 119.246292 2.751415   6  
  21  2   12   4   0    6  122.494826 1.050417 123.694292 0.995005 124.810456 3.184437   6  
  22  2   12   4   0    2  128.492119 2.300521 130.924334 1.350434 132.407023 1.585299   6  
  23  4   12   1   0    4  134.489406 1.666746 136.305264 1.539099 137.971171 2.018336   6  
  24  1   12   1   1    5  140.503354 1.200278 141.836102 1.055100 143.018899 2.984580   6  
  25  2   12   2   1    4  146.500655 1.584219 148.216547 1.100911 149.449321 2.551561   6  
  26  4   12   4   1    5  152.497951 1.450222 154.080570 1.220443 155.429962 2.568123   6  
  27  1   12   1   1    5  158.495242 2.033281 160.677590 1.406528 162.210195 1.785201   6  
