%% MetaTwinsTri_behave_Conf for '_guess': starting at guoli (       50.0000000000).1-Apr-2019 12:08:207.375365e+05 for '
record = [
%  n dir coh resp isc conf conforig    osti      rtime     oconf     ctime     oisi       iti   total
   1  2   8    2   1    5      7      2.498863 1.216708   4.231394 0.500892   4.864541 3.134548   6  
   2  1   8    3   0    6      5      8.496144 1.616434  10.628515 0.327451  11.094970 2.901469   6  
   3  1   8    2   0    5      8     14.493429 0.900062  15.909521 0.363084  16.409299 3.584351   6  
   4  2   8    2   1    5      5     20.507375 1.266411  22.289907 0.608801  23.022895 2.984699   6  
   5  1   8    1   1    5      6     26.504642 1.099953  28.120580 0.707084  28.953524 3.051369   6  
   6  4   8    2   0    7      8     32.501936 0.799969  33.817996 0.802347  34.750979 3.251184   6  
   7  3   8    3   1    6      6     38.499208 1.083176  40.098485 0.457931  40.681621 3.317820   6  
   8  1   8    1   1    6      8     44.496487 0.816696  45.829225 0.787301  46.745537 3.251247   6  
   9  3   8    2   0    7      8     50.493834 0.600186  51.609930 0.441152  52.176334 3.817743   6  
  10  2   8    2   1    6      6     56.507713 0.999910  58.023689 0.472667  58.623491 3.384452   6  
  11  3   8    3   1    5      6     62.504988 1.133263  64.154240 0.706419  64.987210 3.017996   6  
  12  2   8    3   0    3      5     68.502338 1.732988  70.751256 0.305261  71.184402 2.818105   6  
  13  3   8    3   1    5      6     74.499552 1.050073  76.065513 0.574594  76.765199 3.234564   6  
  14  3   8    2   0    4      5     80.496833 1.466280  82.479337 0.879887  83.495542 2.501717   6  
  15  1   8    4   0    6      8     86.494189 0.883093  87.893471 0.671966  88.693110 3.301267   6  
  16  2   8    2   1    5      6     92.491392 1.299737  94.307224 0.701139  95.140267 2.851343   6  
  17  4   8    4   1    6      8     98.505342 0.666646  99.688136 0.471871 100.287859 3.717699   6  
  18  4   8    2   0    5      6    104.502619 1.099933 106.118551 0.754495 107.001486 3.001351   6  
  19  4   8    2   0    6      8    110.499898 1.166645 112.182535 0.258991 112.565630 3.434487   6  
  20  3   8    3   1    6      4    116.497175 1.333272 118.346333 0.650051 119.129311 2.868074   6  
  21  4   8    2   0    5      4    122.494465 1.333262 124.343618 0.580232 125.043298 2.951364   6  
  22  3   8    3   1    7      6    128.491729 0.816765 129.824468 0.579753 130.540884 3.451124   6  
  23  1   8    1   1    6      4    134.505677 1.199933 136.221567 0.111667 136.454866 3.551029   6  
  24  2   8    2   1    6      4    140.502961 1.816267 142.835236 0.846182 143.801539 2.201632   6  
  25  2   8    1   0    3      3    146.500236 1.833018 148.849244 0.346420 149.332289 2.668159   6  
  26  1   8    1   1    4      4    152.497523 1.449746 154.463362 0.426560 155.013049 2.984751   6  
  27  1   8    3   0    2      1    158.494798 2.166217 161.176918 0.284478 161.593458 2.401544   6  
  28  1   8    2   0    1      1    164.492077 2.349320 167.357442 0.345111 167.840639 2.151713   6  
  29  3   8    3   1    4      4    170.506016 1.583030 172.605056 0.657821 173.388037 2.618257   6  
  30  2   8    3   0    5      4    176.503294 1.749640 178.768940 0.898497 179.801797 2.201724   6  
  31  2   8    2   1    7      6    182.500574 0.866668 183.883278 0.617087 184.633009 3.367837   6  
  32  1   8    2   0    6      7    188.497854 0.866746 189.880560 0.599617 190.613638 3.384436   6  
  33  3   8    3   1    7      8    194.495144 0.633424 195.644688 0.487188 196.261014 3.734331   6  
  34  2   8    2   1    6      7    200.492490 0.750089 201.758514 0.206648 202.091698 3.900928   6  
  35  1   8    3   0    7      2    206.506350 0.583474 207.605870 0.380647 208.122293 3.884275   6  
  36  3   8    3   1    6      7    212.503639 0.766736 213.786394 0.565765 214.486134 3.517718   6  
  37  4   8    2   0    6      7    218.500921 0.783277 219.800320 0.325390 220.250201 3.750914   6  
  38  4   8    1   0    7      4    224.498192 0.783387 225.797676 0.266362 226.197429 3.800971   6  
  39  4   8    2   0    6      6    230.495476 0.916756 231.928167 0.320580 232.377959 3.617721   6  
  40  2   8    2   1    3      4    236.492826 2.016307 239.024944 0.659531 239.807923 2.185036   6  
  41  1   8    1   1    3      5    242.506708 1.533059 244.555766 0.593370 245.288773 2.718201   6  
  42  2   8    1   0    5      6    248.504074 1.099758 250.119908 1.049631 251.302708 2.701481   6  
  43  1   8    1   1    6      7    254.501337 0.933299 255.950604 0.445738 256.533670 3.467791   6  
  44  3   8    2   0    6      7    260.498546 0.866645 261.881244 0.409067 262.414329 3.584470   6  
  45  2   8    3   0    4      4    266.495819 1.466519 268.478263 0.532894 269.127959 2.868055   6  
  46  3   8    1   0    2      3    272.493164 2.216105 275.225192 0.226957 275.575029 2.418265   6  
  47  3   8    3   1    4      5    278.490452 1.399734 280.406181 0.485821 281.022565 2.968019   6  
  48  4   8    4   1    6      8    284.504317 0.766715 285.787072 0.576373 286.486750 3.517768   6  
  49  2   8    2   1    6      7    290.501666 0.733433 291.751026 0.452502 292.334094 3.667698   6  
  50  3   8    4   0   -1      5    296.498892 0.783373 297.798285 0.000000 299.797316 2.201782   6  
  51  4   8    2   0    5      7    302.496231 1.049774 304.062120 0.703256 304.895135 3.101224   6  
  52  4   8    2   0    6      6    308.493439 0.916711 309.926120 0.515697 310.559178 3.434515   6  
  53  3   8    3   1    7      7    314.490733 0.816668 315.823524 0.527557 316.473156 3.517821   6  
  54  2   8    1   0    3      3    320.504657 1.749700 322.770363 0.598465 323.503300 2.501560   6  
  55  4   8    4   1    6      7    326.501951 0.883312 327.901312 0.374775 328.401094 3.601041   6  
  56  4   8    2   0    7      6    332.499291 0.816680 333.831954 0.627972 334.581615 3.417819   6  
  57  4   8    4   1    6      4    338.496507 1.616265 340.628940 0.356013 341.112054 2.884641   6  
  58  1   8    1   1    2      2    344.493785 2.266040 347.275851 0.191514 347.592379 2.401583   6  
  59  1   8    1   1    1      2    350.491066 2.266032 353.273137 0.062414 353.473045 2.518275   6  
  60  4   8    4   1    6      7    356.505000 0.766790 357.787757 0.538450 358.454130 3.551061   6  
]; % This session completes at 21-Apr-2019 12:14:41, 364.009s after session start, 360s on 60 trials, totally 380.514s.

