%% MetaTwinsDoubleBlind_behave_Conf for '_notguess': starting at wangzelin (       50.0000000000).0-Jul-2019 16:59:377.376267e+05 for '
record = [
%  n dir coh resp isc conf    osti      rtime     oconf     ctime     oisi       iti   total
   1  1   10   3   0    6    2.498399 1.166524   3.797402 0.077722   3.980805 4.017912   6  
   2  1   10   1   1    5    8.494594 0.883243   9.510606 0.157907   9.777098 4.217781   6  
   3  2   10   3   0    7   14.490764 1.016490  15.623273 0.101702  15.839916 4.151119   6  
   4  1   10   4   0    7   20.503609 1.216330  21.852623 0.282749  22.252494 3.751366   6  
   5  1   10   4   0    5   26.499782 1.849301  28.481702 0.261418  28.848309 3.151735   6  
   6  1   10   2   0    5   32.495983 0.933128  33.595280 0.067115  33.778497 4.217698   6  
   7  3   10   4   0    6   38.492150 0.933180  39.541488 0.047428  39.708042 4.284321   6  
   8  3   10   4   0    6   44.488336 0.933193  45.537683 0.036566  45.687580 4.300949   6  
   9  3   10   4   0    6   50.501186 1.183044  51.800352 0.249039  52.166782 3.834562   6  
  10  2   10   2   1    6   56.497355 1.216373  57.896383 0.268701  58.279564 3.717947   6  
  11  1   10   1   1    5   62.493601 1.532880  64.209139 0.221518  64.542239 3.451438   6  
  12  3   10   4   0    6   68.489726 1.199708  69.805554 0.096787  70.022082 3.967758   6  
  13  4   10   4   1    6   74.502555 0.999868  75.618527 0.080686  75.818388 4.184498   6  
  14  4   10   4   1    6   80.515404 1.083095  81.714541 0.102845  81.931173 4.084550   6  
  15  3   10   3   1    6   86.511583 0.983164  87.627431 0.033325  87.777455 4.234443   6  
  16  2   10   2   1    6   92.507769 1.582636  94.240007 0.285762  94.639739 3.368340   6  
  17  3   10   1   0    5   98.503947 2.099076 100.735871 0.307530 101.152263 2.852015   6  
  18  3   10   4   0    6  104.500149 1.033136 105.649387 0.036155 105.799311 4.201137   6  
  19  4   10   4   1    6  110.512969 0.949914 111.578952 0.035422 111.728870 4.284429   6  
  20  3   10   2   0    6  116.509147 1.166419 117.841645 0.028070 117.974894 4.034584   6  
  21  2   10   2   1    6  122.505343 1.366102 124.054155 0.267899 124.437437 3.568228   6  
  22  1   10   4   0    6  128.501503 1.382938 130.017228 0.108067 130.233755 3.768087   6  
  23  4   10   4   1    6  134.497692 2.482267 137.112700 0.205654 137.429167 2.568849   6  
  24  2   10   4   0    6  140.510551 1.233016 141.859686 0.165922 142.142839 3.868027   6  
  25  4   10   4   1    7  146.506717 1.083220 147.705965 0.172173 147.989122 4.017915   6  
  26  2   10   4   0    7  152.502905 0.849916 153.468956 0.099467 153.685490 4.317746   6  
  27  3   10   2   0    6  158.499071 1.482873 160.131258 0.132066 160.381220 3.618192   6  
  28  2   10   1   0    6  164.495268 1.665894 166.277470 0.272856 166.660571 3.335019   6  
  29  2   10   3   0    6  170.508097 1.399591 172.040324 0.081599 172.240344 3.768086   6  
  30  4   10   4   1    6  176.504279 1.016461 177.636897 0.116700 177.870086 4.134537   6  
  31  3   10   4   0    6  182.500469 0.966477 183.583111 0.076695 183.766354 4.234448   6  
  32  1   10   4   0    6  188.496659 0.900489 189.512556 0.182884 189.812495 4.184485   6  
  33  4   10   4   1    7  194.492840 1.016502 195.625269 0.136846 195.875305 4.117831   6  
  34  3   10   4   0    7  200.505675 0.966677 201.588313 0.056437 201.754880 4.251084   6  
  35  3   10   4   0    7  206.501872 1.099842 207.767729 0.053076 207.934285 4.067845   6  
  36  1   10   2   0    6  212.498042 0.983189 213.647179 0.061027 213.813872 4.184411   6  
  37  3   10   3   1    6  218.494223 1.965814 220.626217 0.131000 220.876050 3.118406   6  
  38  4   10   4   1    6  224.490396 1.499532 226.106039 0.031305 226.255939 3.734690   6  
  39  1   10   1   1    5  230.503242 1.066445 231.752468 0.166668 232.035592 3.967854   6  
  40  2   10   2   1    6  236.499433 1.982589 238.631252 0.051739 238.797964 3.201647   6  
  41  2   10   2   1    6  242.495614 1.266138 243.928014 0.019115 244.061279 3.934496   6  
  42  4   10   4   1    5  248.491782 0.949849 249.591094 0.047634 249.757643 4.234300   6  
  43  3   10   4   0    6  254.487958 1.133015 255.737178 0.047866 255.903734 4.084371   6  
  44  1   10   4   0    6  260.500821 1.282953 261.899924 0.286394 262.299679 3.701240   6  
  45  1   10   4   0    6  266.513649 1.249738 267.879453 0.136674 268.129293 3.884689   6  
  46  2   10   2   1    7  272.509819 1.582858 274.275375 0.219636 274.608501 3.401656   6  
  47  2   10   4   0    5  278.506013 1.149888 279.788537 0.116076 280.021712 3.984623   6  
  48  3   10   1   0    7  284.502190 0.833307 285.501562 0.064509 285.684770 4.317757   6  
  49  4   10   4   1    6  290.515031 1.249503 291.880826 0.064419 292.064053 3.951314   6  
  50  4   10   4   1    6  296.511215 1.099754 297.727110 0.179148 298.026925 3.984625   6  
  51  4   10   2   0    6  302.507403 1.316284 303.973146 0.033438 304.123031 3.884691   6  
  52  2   10   2   1    6  308.503583 1.449498 310.119172 0.001973 310.235813 3.768093   6  
  53  2   10   1   0    7  314.499762 1.782580 316.415003 0.158480 316.681721 3.318369   6  
  54  1   10   4   0    6  320.512603 1.632822 322.261486 0.050900 322.428054 3.584872   6  
  55  1   10   2   0    6  326.508778 1.332970 328.007822 0.032103 328.157741 3.851380   6  
  56  4   10   4   1    6  332.504964 1.249496 333.870649 0.090856 334.070634 3.934662   6  
  57  2   10   4   0    6  338.501147 1.349705 339.966879 0.060850 340.133441 3.868033   6  
  58  4   10   1   0   -1  344.497323 1.833328 346.512727 0.000000 346.712600 3.285054   6  
  59  1   10   2   0    6  350.510165 1.599451 352.275714 0.084975 352.475592 3.534913   6  
  60  2   10   4   0    6  356.506350 1.299640 357.922127 0.103440 358.138677 3.868003   6  
  61  3   10   1   0    5  362.502530 0.883403 363.568530 0.000702 363.685117 4.317745   6  
  62  1   10   4   0    7  368.498708 1.282850 369.914490 0.104005 370.131016 3.868020   6  
  63  2   10   2   1    6  374.494900 1.416100 376.093747 0.159644 376.360377 3.634857   6  
  64  3   10   4   0    5  380.507742 1.832589 382.489600 0.617482 383.222674 2.785396   6  
  65  4   10   4   1    6  386.503935 2.015753 388.635902 0.283631 389.035641 2.968591   6  
  66  2   10   2   1    6  392.500094 1.832635 394.498854 0.089455 394.698714 3.301674   6  
  67  2   10   3   0    7  398.496291 1.282946 399.895391 0.036326 400.045303 3.951256   6  
  68  4   10   4   1    7  404.492475 1.100585 405.708371 0.052449 405.874923 4.117799   6  
  69  3   10   2   0    6  410.505302 1.232985 411.937747 0.000350 412.054320 3.951235   6  
  70  4   10   4   1    7  416.501511 1.049754 417.684072 0.011605 417.817324 4.184394   6  
  71  1   10   4   0    6  422.497672 1.132893 423.746875 0.021121 423.880127 4.117759   6  
  72  2   10   4   0    7  428.493863 0.983140 429.593159 0.042213 429.743058 4.251007   6  
  73  3   10   4   0   -1  434.490037 1.466195 436.072371 0.000000 436.155646 3.834567   6  
  74  3   10   3   1    7  440.502881 1.116402 441.751916 0.025855 441.885345 4.117675   6  
  75  4   10   4   1    6  446.499061 1.399594 448.014757 0.049356 448.181321 3.817870   6  
  76  3   10   1   0    5  452.495244 1.216345 453.877700 0.092398 454.077576 3.917768   6  
  77  4   10   4   1    5  458.508068 1.549507 460.190349 0.094783 460.390206 3.618202   6  
  78  4   10   2   0    5  464.504257 1.066449 465.770125 0.035364 465.920030 4.084563   6  
  79  2   10   3   0    7  470.517108 1.849303 472.499174 0.121405 472.732358 3.285067   6  
  80  1   10   1   1    5  476.513282 1.366258 478.062162 0.061064 478.228867 3.784729   6  
  81  3   10   3   1    6  482.509462 1.116266 483.758678 0.037099 483.908562 4.101230   6  
